ID	adj.P.Val	P.Value	t	B	logFC	Gene	Gene.title
19043	2.10E-04	3.34E-05	4.5904027	1.80011	1.5190765		
40520	2.11E-04	3.35E-05	-4.5897595	1.79806	-1.9877359		
10078	2.11E-04	3.35E-05	4.5890828	1.79589	1.0959664	ARSB	arylsulfatase B
22196	2.11E-04	3.36E-05	-4.5887972	1.79498	-2.8368344	ADIRF	adipogenesis regulatory factor
30889	2.12E-04	3.36E-05	-4.588156	1.79294	-1.1146627	C2orf69	chromosome 2 open reading frame 69
23200	2.12E-04	3.37E-05	4.5878107	1.79183	3.5553828	S100A9	S100 calcium binding protein A9
35256	2.12E-04	3.37E-05	4.5874294	1.79062	1.6318103	NAIP	NLR family apoptosis inhibitory protein
28824	2.13E-04	3.38E-05	4.5869522	1.78909	0.8331053	CCDC142	coiled-coil domain containing 142
23046	2.13E-04	3.38E-05	-4.5866639	1.78817	-0.9214076	MORC2-AS1	MORC2 antisense RNA 1
28265	2.13E-04	3.38E-05	4.5866184	1.78803	3.228344	PTX3	pentraxin 3
23187	2.13E-04	3.39E-05	4.5859215	1.7858	1.8566618	CMKLR1	chemerin chemokine-like receptor 1
896	2.13E-04	3.39E-05	-4.585728	1.78518	-0.9345216	PITPNA	phosphatidylinositol transfer protein alpha
36051	2.14E-04	3.40E-05	-4.5852775	1.78375	-0.6680362	ANKRD17	ankyrin repeat domain 17
42584	2.14E-04	3.40E-05	-4.5850944	1.78316	-1.0232888	CDKL1	cyclin dependent kinase like 1
44663	2.14E-04	3.40E-05	4.5848134	1.78227	3.2035359	PTX3	pentraxin 3
21725	2.15E-04	3.41E-05	4.5835788	1.77832	1.442153	PIM1	"Pim-1 proto-oncogene, serine/threonine kinase"
2734	2.15E-04	3.42E-05	-4.5833172	1.77749	-1.5326589	KIF1B	kinesin family member 1B
185	2.15E-04	3.42E-05	-4.5831283	1.77689	-3.4472422	CCNA1	cyclin A1
35966	2.15E-04	3.43E-05	4.5825898	1.77517	3.7395444	COL3A1	collagen type III alpha 1 chain
41929	2.15E-04	3.43E-05	4.5825596	1.77507	1.5499851	MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
36737	2.16E-04	3.43E-05	-4.5823043	1.77426	-1.5656847	PDK3	pyruvate dehydrogenase kinase 3
10000	2.16E-04	3.43E-05	4.5822385	1.77405	1.0468523	HIST2H2BD	"histone cluster 2, H2bd (pseudogene)"
44787	2.16E-04	3.43E-05	4.5820389	1.77341	1.0339498	DOCK7	dedicator of cytokinesis 7
15510	2.16E-04	3.44E-05	4.5814312	1.77147	1.8823095	APOBEC3G	apolipoprotein B mRNA editing enzyme catalytic subunit 3G
42310	2.17E-04	3.45E-05	-4.5807082	1.76916	-1.8296137		
8412	2.17E-04	3.45E-05	4.5806644	1.76902	1.0948002	MICALL1	MICAL like 1
42038	2.17E-04	3.46E-05	4.5799416	1.76672	2.0681869		
25741	2.17E-04	3.46E-05	4.5798662	1.76648	0.8079293	S100PBP	S100P binding protein
35847	2.17E-04	3.46E-05	4.5795784	1.76556	2.6339017	SCIN	scinderin
11897	2.18E-04	3.47E-05	-4.5790925	1.76401	-1.2000183	TFPT	TCF3 fusion partner
43220	2.18E-04	3.47E-05	4.5788735	1.76331	0.8132691		
9292	2.18E-04	3.48E-05	-4.5782016	1.76117	-1.490181	CYB561	cytochrome b561
18281	2.19E-04	3.48E-05	4.5775429	1.75907	1.1014825	LPP	LIM domain containing preferred translocation partner in lipoma
6548	2.19E-04	3.49E-05	4.5769684	1.75723	1.0592308	PFN1	profilin 1
40398	2.19E-04	3.49E-05	4.5767589	1.75657	3.7640706	MMP9	matrix metallopeptidase 9
15208	2.19E-04	3.49E-05	-4.5767566	1.75656	-2.4992344		
18971	2.19E-04	3.50E-05	4.5764281	1.75551	2.8593949		
35681	2.20E-04	3.50E-05	4.575714	1.75323	1.1370048		
18893	2.20E-04	3.51E-05	4.5755073	1.75257	1.0993448	ZBTB1	zinc finger and BTB domain containing 1
29045	2.20E-04	3.51E-05	-4.5749372	1.75076	-2.1408218		
36935	2.21E-04	3.52E-05	4.5742979	1.74872	1.5339605	GAB3	GRB2 associated binding protein 3
5101	2.21E-04	3.53E-05	-4.5735172	1.74623	-1.1214961	AP3M2	adaptor related protein complex 3 mu 2 subunit
33080	2.22E-04	3.54E-05	-4.5727533	1.74379	-2.4796088	UNC79	unc-79 homolog (C. elegans)
5394	2.22E-04	3.54E-05	-4.572346	1.74249	-1.1528228	SDHA	succinate dehydrogenase complex flavoprotein subunit A
43082	2.22E-04	3.55E-05	-4.5721488	1.74186	-0.8059047	UQCRH	ubiquinol-cytochrome c reductase hinge protein
8969	2.22E-04	3.55E-05	-4.571788	1.74071	-0.7687771	NSFL1C	NSFL1 cofactor
42399	2.23E-04	3.56E-05	-4.5705259	1.73669	-3.2758221	FXYD1	FXYD domain containing ion transport regulator 1
12772	2.23E-04	3.57E-05	4.5703363	1.73609	0.7101504	SYT11	synaptotagmin 11
34129	2.23E-04	3.57E-05	-4.5703325	1.73607	-1.4081741	LDLRAD4	low density lipoprotein receptor class A domain containing 4
29256	2.23E-04	3.57E-05	-4.5702992	1.73597	-2.4336907	ADCY1	adenylate cyclase 1
41435	2.23E-04	3.57E-05	-4.5702148	1.7357	-1.2183402	GLUL	glutamate-ammonia ligase
16788	2.23E-04	3.57E-05	-4.5700592	1.7352	-0.7361619	NDUFB1	NADH:ubiquinone oxidoreductase subunit B1
29420	2.23E-04	3.57E-05	4.5699772	1.73494	1.134942	PAGR1	PAXIP1 associated glutamate rich protein 1
39834	2.24E-04	3.59E-05	-4.5686306	1.73065	-1.8140272	NSMF	NMDA receptor synaptonuclear signaling and neuronal migration factor
41153	2.25E-04	3.59E-05	-4.5681801	1.72921	-1.3547765	BCR	"BCR, RhoGEF and GTPase activating protein"
23933	2.25E-04	3.59E-05	-4.5679876	1.7286	-1.4811909	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit
13188	2.25E-04	3.60E-05	-4.5679537	1.72849	-1.614528	STMN3	stathmin 3
24494	2.25E-04	3.60E-05	-4.5678235	1.72808	-1.1394612	CNP	"2',3'-cyclic nucleotide 3' phosphodiesterase"
27672	2.25E-04	3.60E-05	4.56774	1.72781	2.57662		
39023	2.25E-04	3.60E-05	4.5674453	1.72687	1.4111802	C15orf52	chromosome 15 open reading frame 52
19145	2.25E-04	3.61E-05	4.5668918	1.72511	0.8860349	ZNF195	zinc finger protein 195
8836	2.26E-04	3.61E-05	4.5665529	1.72403	2.1526276	CD68	CD68 molecule
12855	2.26E-04	3.61E-05	4.5663064	1.72324	0.8426523	UBE2J2	ubiquitin conjugating enzyme E2 J2
20019	2.26E-04	3.62E-05	4.56618	1.72284	1.0271457	SLC10A7	solute carrier family 10 member 7
9310	2.26E-04	3.62E-05	4.5661402	1.72271	1.121542	PDLIM5	PDZ and LIM domain 5
29427	2.26E-04	3.62E-05	-4.5659502	1.7221	-3.0165187	B3GALT2	"beta-1,3-galactosyltransferase 2"
30447	2.26E-04	3.62E-05	4.5658989	1.72194	0.7338201	RAD54L2	RAD54-like 2 (S. cerevisiae)
25105	2.26E-04	3.63E-05	4.5653777	1.72028	0.908692	BLMH	bleomycin hydrolase
42587	2.26E-04	3.63E-05	-4.5653224	1.7201	-2.1021766	CELF4	"CUGBP, Elav-like family member 4"
35834	2.26E-04	3.63E-05	4.5651656	1.7196	1.8554898	COL6A1	collagen type VI alpha 1 chain
5670	2.27E-04	3.63E-05	4.5650456	1.71922	0.9487958	ITCH	itchy E3 ubiquitin protein ligase
21844	2.27E-04	3.63E-05	4.5649277	1.71885	1.4194092		
40054	2.27E-04	3.63E-05	4.5647307	1.71822	1.0451922	DNAPTP3///FN1	histone demethylase UTY-like///fibronectin 1
41915	2.27E-04	3.63E-05	4.5646472	1.71795	0.6812273	DEGS1	"delta 4-desaturase, sphingolipid 1"
42351	2.27E-04	3.65E-05	-4.5637067	1.71496	-1.6228653		
35304	2.28E-04	3.65E-05	-4.5632209	1.71341	-2.1410499	SH3TC2	SH3 domain and tetratricopeptide repeats 2
30442	2.28E-04	3.66E-05	-4.5627855	1.71202	-1.9518746	SHTN1	shootin 1
11753	2.28E-04	3.66E-05	4.5622782	1.7104	1.2074891	DHFR	dihydrofolate reductase
18210	2.29E-04	3.67E-05	-4.5620294	1.70961	-3.1471816		
29069	2.29E-04	3.68E-05	4.5609454	1.70616	0.7912424	SRSF10	serine and arginine rich splicing factor 10
3530	2.30E-04	3.69E-05	-4.560179	1.70372	-1.184901		
42179	2.30E-04	3.70E-05	-4.5595529	1.70172	-0.900984	CDC42	cell division cycle 42
33786	2.31E-04	3.71E-05	4.5586142	1.69873	0.9711469		
11330	2.31E-04	3.71E-05	4.5584556	1.69823	1.6724831	TGFB1	transforming growth factor beta 1
11510	2.31E-04	3.71E-05	-4.5583798	1.69799	-1.8886022	MCF2L	MCF.2 cell line derived transforming sequence like
5216	2.31E-04	3.71E-05	-4.558284	1.69768	-1.0327971	BLOC1S2	biogenesis of lysosomal organelles complex 1 subunit 2
13748	2.31E-04	3.72E-05	4.5578084	1.69617	1.2167593	RAB29	"RAB29, member RAS oncogene family"
35308	2.31E-04	3.72E-05	-4.5577944	1.69612	-0.8239261	MTMR4	myotubularin related protein 4
13518	2.32E-04	3.72E-05	-4.5574884	1.69515	-0.6010313	MINOS1	mitochondrial inner membrane organizing system 1
28839	2.32E-04	3.73E-05	4.5567989	1.69295	0.8706766	RELA	"RELA proto-oncogene, NF-kB subunit"
18817	2.33E-04	3.74E-05	4.5561899	1.69101	1.9517979	ITGA5	integrin subunit alpha 5
5857	2.33E-04	3.74E-05	4.5560072	1.69043	1.0457699	E2F6	E2F transcription factor 6
44562	2.33E-04	3.74E-05	4.5556585	1.68932	2.4680503	CDCP1	CUB domain containing protein 1
40886	2.33E-04	3.75E-05	-4.555235	1.68797	-3.8381829	KCTD8	potassium channel tetramerization domain containing 8
5439	2.34E-04	3.75E-05	4.5547693	1.68649	1.4914342	ZCCHC6	zinc finger CCHC-type containing 6
6565	2.34E-04	3.76E-05	4.5540082	1.68407	2.0819253	CYBB	cytochrome b-245 beta chain
12898	2.34E-04	3.77E-05	4.5538169	1.68346	1.3779298	KLHL20	kelch like family member 20
45072	2.34E-04	3.77E-05	-4.5537503	1.68325	-1.9011603	PDE4DIP	phosphodiesterase 4D interacting protein
26205	2.34E-04	3.77E-05	4.5536658	1.68298	1.3177689	ENG	endoglin
17398	2.35E-04	3.78E-05	4.5524846	1.67922	1.9547925	SYNPO	synaptopodin
23633	2.35E-04	3.79E-05	4.5520932	1.67797	1.5474987		
14423	2.36E-04	3.79E-05	-4.5516796	1.67665	-1.3590375	RAB6B	"RAB6B, member RAS oncogene family"
5591	2.36E-04	3.81E-05	4.5507181	1.67359	1.0475926	PDIA3	protein disulfide isomerase family A member 3
105	2.36E-04	3.81E-05	-4.5506654	1.67343	-1.2115643		
313	2.36E-04	3.81E-05	-4.5506257	1.6733	-0.5952789	ACP1	"acid phosphatase 1, soluble"
641	2.37E-04	3.81E-05	4.5504004	1.67258	1.1864508	ZNF383	zinc finger protein 383
971	2.37E-04	3.81E-05	-4.5499653	1.6712	-0.9477772	GABARAPL2	GABA type A receptor associated protein like 2
6763	2.37E-04	3.82E-05	4.5494653	1.66961	1.0560273	ZNF600	zinc finger protein 600
27429	2.37E-04	3.82E-05	4.5492144	1.66881	1.0161941	ZNF266	zinc finger protein 266
3728	2.38E-04	3.83E-05	-4.5488557	1.66767	-1.2257228	PER3	period circadian clock 3
32511	2.38E-04	3.83E-05	-4.5488365	1.66761	-1.0524878	KCTD2	potassium channel tetramerization domain containing 2
3399	2.38E-04	3.83E-05	4.5486574	1.66704	1.3451711	CLEC4A	C-type lectin domain family 4 member A
3009	2.38E-04	3.84E-05	4.5477821	1.66425	1.9878598	CCR1	C-C motif chemokine receptor 1
7735	2.39E-04	3.85E-05	4.5475396	1.66348	0.812128	MRPS14	mitochondrial ribosomal protein S14
16052	2.39E-04	3.85E-05	-4.5470902	1.66205	-1.7083282	SPNS2	sphingolipid transporter 2
138	2.39E-04	3.85E-05	4.5470037	1.66177	0.7471187	UBE2I	ubiquitin conjugating enzyme E2 I
9226	2.39E-04	3.86E-05	-4.5466905	1.66078	-1.2644744	ZNRF1	"zinc and ring finger 1, E3 ubiquitin protein ligase"
23814	2.40E-04	3.86E-05	-4.5459914	1.65855	-2.4912477	EFNA5	ephrin A5
39491	2.40E-04	3.87E-05	-4.5455787	1.65724	-5.4185387	MOBP	myelin-associated oligodendrocyte basic protein
21863	2.41E-04	3.89E-05	-4.5442118	1.65289	-0.9695134	CNIH2	cornichon family AMPA receptor auxiliary protein 2
15987	2.41E-04	3.89E-05	-4.5439949	1.6522	-2.4255858	ME1	malic enzyme 1
40694	2.41E-04	3.89E-05	4.5437428	1.6514	0.8042485	PRPF38A	pre-mRNA processing factor 38A
22743	2.41E-04	3.90E-05	4.5434977	1.65062	1.9511901	PLEK	pleckstrin
16477	2.41E-04	3.90E-05	4.543402	1.65031	1.1731859	TGFBR1	transforming growth factor beta receptor 1
13043	2.42E-04	3.90E-05	-4.5428755	1.64864	-0.9609527	SC5D	sterol-C5-desaturase
21580	2.42E-04	3.91E-05	4.5426657	1.64797	1.1753723	3-Mar	membrane associated ring-CH-type finger 3
37022	2.42E-04	3.91E-05	-4.5426392	1.64789	-2.520608	ADCY2	adenylate cyclase 2
25187	2.42E-04	3.91E-05	4.5421643	1.64638	1.18192	DSN1	"DSN1 homolog, MIS12 kinetochore complex component"
11032	2.42E-04	3.92E-05	4.5420501	1.64601	1.3747075	SLC35D1	solute carrier family 35 member D1
9734	2.43E-04	3.92E-05	4.5415205	1.64433	1.1096638	TNPO1	transportin 1
8605	2.43E-04	3.93E-05	-4.5411826	1.64326	-1.6293649		
41197	2.43E-04	3.93E-05	4.5409642	1.64256	1.2118851	TRIOBP	TRIO and F-actin binding protein
37096	2.43E-04	3.93E-05	4.5408093	1.64207	0.8449766	CHTOP	chromatin target of PRMT1
29801	2.44E-04	3.94E-05	4.5401408	1.63994	0.9631115	ZNF674-AS1	ZNF674 antisense RNA 1 (head to head)
27563	2.44E-04	3.95E-05	4.539517	1.63796	2.6707269	STON1-GTF2A1L	STON1-GTF2A1L readthrough
33963	2.44E-04	3.95E-05	-4.5394083	1.63761	-2.975247	ERICH3	glutamate rich 3
17822	2.44E-04	3.95E-05	-4.5393746	1.63751	-2.9536399	PTPN20	"protein tyrosine phosphatase, non-receptor type 20"
10560	2.44E-04	3.95E-05	4.5392917	1.63724	1.4607118		
33177	2.44E-04	3.95E-05	4.5391709	1.63686	0.632451	IST1	"IST1, ESCRT-III associated factor"
16647	2.45E-04	3.96E-05	4.5389072	1.63602	1.3213879	HIP1	huntingtin interacting protein 1
6755	2.45E-04	3.96E-05	4.5388325	1.63578	0.7323082	CETN3	centrin 3
18948	2.45E-04	3.96E-05	-4.5384128	1.63445	-3.5053702	ZIM2///PEG3	zinc finger imprinted 2///paternally expressed 3
37766	2.45E-04	3.97E-05	4.5380444	1.63328	1.1839506	WDR90	WD repeat domain 90
29671	2.45E-04	3.97E-05	-4.5380329	1.63324	-1.1779472	CCDC115	coiled-coil domain containing 115
23250	2.45E-04	3.97E-05	-4.5376158	1.63191	-2.2311127	WNT2B	Wnt family member 2B
4207	2.45E-04	3.97E-05	4.5375561	1.63172	0.6231113	ZNF598	zinc finger protein 598
44612	2.46E-04	3.98E-05	4.5371674	1.63049	3.7666253	MMP9	matrix metallopeptidase 9
16063	2.46E-04	3.98E-05	4.537071	1.63018	0.9429827	SZRD1	SUZ RNA binding domain containing 1
9041	2.46E-04	3.98E-05	-4.536743	1.62914	-1.5767836	CMIP	c-Maf inducing protein
15298	2.46E-04	3.99E-05	-4.5366536	1.62886	-0.8159404		
36947	2.46E-04	3.99E-05	4.5365071	1.62839	2.1666249	STEAP3	STEAP3 metalloreductase
12834	2.46E-04	3.99E-05	4.5361492	1.62725	1.7069886	IFIH1	interferon induced with helicase C domain 1
17178	2.47E-04	4.00E-05	4.5353336	1.62466	0.8728215	UEVLD	UEV and lactate/malate dehyrogenase domains
31703	2.47E-04	4.00E-05	4.5352466	1.62438	1.0932552	PARD3	par-3 family cell polarity regulator
26198	2.47E-04	4.01E-05	4.5350794	1.62385	0.8124417	RPL23A	ribosomal protein L23a
7027	2.48E-04	4.01E-05	-4.5343925	1.62167	-1.1273285	STAM	signal transducing adaptor molecule
9076	2.48E-04	4.02E-05	4.5342476	1.62121	0.6173433	NMD3	NMD3 ribosome export adaptor
29237	2.48E-04	4.02E-05	4.5340301	1.62052	1.2808933	HIST1H2BM	"histone cluster 1, H2bm"
13084	2.48E-04	4.03E-05	-4.5335349	1.61894	-2.829685		
31063	2.48E-04	4.03E-05	-4.5333409	1.61833	-2.3661171		
6216	2.49E-04	4.03E-05	4.5330825	1.6175	1.1467861	RFC2	replication factor C subunit 2
19337	2.49E-04	4.04E-05	-4.532728	1.61638	-1.1493017	SHISA4	shisa family member 4
2387	2.49E-04	4.04E-05	-4.5325756	1.61589	-0.7594432	MZT2B	mitotic spindle organizing protein 2B
17199	2.50E-04	4.05E-05	4.5317004	1.61311	0.7527396	PPIL2	peptidylprolyl isomerase like 2
14327	2.50E-04	4.06E-05	-4.5312725	1.61175	-0.8035274	PLA2G6	phospholipase A2 group VI
26701	2.50E-04	4.06E-05	4.5311932	1.6115	1.4694819	FLJ21408	uncharacterized LOC400512
10234	2.50E-04	4.06E-05	4.5308494	1.61041	0.619577	RPAP3	RNA polymerase II associated protein 3
17470	2.51E-04	4.07E-05	-4.5302235	1.60842	-0.8429667	MNT	MAX network transcriptional repressor
23854	2.51E-04	4.07E-05	-4.5300506	1.60787	-0.9029159	TMX4	thioredoxin related transmembrane protein 4
44242	2.51E-04	4.08E-05	-4.5294914	1.60609	-0.8933351	NT5C3B	"5'-nucleotidase, cytosolic IIIB"
16908	2.52E-04	4.09E-05	4.5288478	1.60405	1.5346181		
35293	2.52E-04	4.10E-05	-4.5281444	1.60181	-1.5378575	PIP4K2A	phosphatidylinositol-5-phosphate 4-kinase type 2 alpha
44279	2.52E-04	4.10E-05	4.5279358	1.60115	1.6234936	PTPRC	"protein tyrosine phosphatase, receptor type C"
30082	2.53E-04	4.11E-05	4.5274978	1.59976	2.4595869	SLC26A7	solute carrier family 26 member 7
6893	2.53E-04	4.12E-05	4.5266702	1.59713	0.7330119	PEPD	peptidase D
38456	2.54E-04	4.12E-05	-4.526231	1.59574	-1.1563879	EIF3J-AS1	EIF3J antisense RNA 1 (head to head)
12164	2.54E-04	4.13E-05	-4.5254194	1.59316	-1.4406724	SEC62	"SEC62 homolog, preprotein translocation factor"
25047	2.55E-04	4.14E-05	4.5251329	1.59225	0.8157859	TIGD1	tigger transposable element derived 1
22493	2.55E-04	4.14E-05	-4.5250691	1.59204	-0.909188	PPM1F	"protein phosphatase, Mg2+/Mn2+ dependent 1F"
26585	2.55E-04	4.14E-05	4.5250648	1.59203	1.0285365		
14100	2.55E-04	4.15E-05	4.5241269	1.58905	1.0252243	FAM101B	family with sequence similarity 101 member B
26668	2.56E-04	4.17E-05	4.5227401	1.58465	1.2526365		
44448	2.57E-04	4.18E-05	-4.5223948	1.58355	-1.4984293	SCRT1	scratch family transcriptional repressor 1
29331	2.57E-04	4.18E-05	-4.5218844	1.58193	-1.3060488	BNIP3	BCL2 interacting protein 3
39774	2.57E-04	4.19E-05	-4.521691	1.58132	-0.8617976	TRAP1	TNF receptor associated protein 1
20243	2.57E-04	4.19E-05	4.5216564	1.58121	0.6661112	NUP98	nucleoporin 98
27619	2.57E-04	4.19E-05	4.5215863	1.58099	2.0365079		
21530	2.58E-04	4.19E-05	-4.5211418	1.57957	-1.8375491	THRA	"thyroid hormone receptor, alpha"
5441	2.58E-04	4.20E-05	-4.5206344	1.57796	-3.3836485	S100A1	S100 calcium binding protein A1
28709	2.58E-04	4.21E-05	-4.5199392	1.57576	-1.6933416	TOX2	TOX high mobility group box family member 2
131	2.59E-04	4.22E-05	4.5191358	1.57321	1.8525032		
27698	2.59E-04	4.22E-05	4.5189821	1.57272	1.032566	PSME2	proteasome activator subunit 2
17423	2.59E-04	4.23E-05	4.5187301	1.57192	0.7592564	CCDC137	coiled-coil domain containing 137
40882	2.60E-04	4.23E-05	4.5184537	1.57104	1.5753413	PPP4R1	protein phosphatase 4 regulatory subunit 1
9568	2.60E-04	4.23E-05	-4.5181841	1.57018	-0.9608802	CYTH1	cytohesin 1
11327	2.61E-04	4.25E-05	4.5170029	1.56644	1.7217936		
24746	2.61E-04	4.26E-05	-4.5162105	1.56392	-1.4335391	FAXC	failed axon connections homolog
19315	2.61E-04	4.26E-05	-4.5162067	1.56391	-0.8592279	DCAF11	DDB1 and CUL4 associated factor 11
27776	2.61E-04	4.26E-05	4.516034	1.56336	2.5258986		
13833	2.62E-04	4.27E-05	4.5153479	1.56118	1.2450906	ELF1	E74 like ETS transcription factor 1
21870	2.63E-04	4.28E-05	-4.5147159	1.55918	-0.9297137	ZFR	zinc finger RNA binding protein
15700	2.63E-04	4.29E-05	-4.5141121	1.55726	-1.2629093	PCYT2	"phosphate cytidylyltransferase 2, ethanolamine"
15664	2.63E-04	4.29E-05	-4.5139461	1.55674	-2.6760027	CDH13	cadherin 13
21554	2.63E-04	4.30E-05	4.5138318	1.55637	0.9220863	ZNF219	zinc finger protein 219
22672	2.63E-04	4.30E-05	4.5137202	1.55602	1.7869273	CDC20	cell division cycle 20
41747	2.64E-04	4.30E-05	-4.5132223	1.55444	-1.8034344	ADPRHL1	ADP-ribosylhydrolase like 1
44179	2.64E-04	4.30E-05	4.5131781	1.5543	0.8607161	SMARCE1	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1"
37195	2.64E-04	4.31E-05	-4.5127074	1.55281	-3.1696522	LOC101929384	uncharacterized LOC101929384
18662	2.65E-04	4.34E-05	4.5109885	1.54735	1.2540089	DOT1L	DOT1 like histone lysine methyltransferase
37251	2.66E-04	4.35E-05	4.5102256	1.54493	0.9446252	CAMTA1	calmodulin binding transcription activator 1
16530	2.66E-04	4.35E-05	4.5102105	1.54488	2.0366571		
14614	2.66E-04	4.35E-05	4.510183	1.5448	1.4230593	ACKR3	atypical chemokine receptor 3
38046	2.66E-04	4.35E-05	4.5097533	1.54343	1.366		
2565	2.67E-04	4.36E-05	4.5093184	1.54205	1.5749621	RNASEH2A	ribonuclease H2 subunit A
23488	2.67E-04	4.36E-05	-4.5091165	1.54141	-2.4764291		
17769	2.67E-04	4.37E-05	-4.5085485	1.53961	-1.0967906	TTPAL	alpha tocopherol transfer protein like
36715	2.67E-04	4.37E-05	-4.50846	1.53933	-2.2534103	PRKCQ	protein kinase C theta
16527	2.68E-04	4.37E-05	4.5082868	1.53878	1.6929868	LAPTM5	lysosomal protein transmembrane 5
40274	2.69E-04	4.39E-05	-4.5070054	1.53472	-1.2028218	LRRC4B	leucine rich repeat containing 4B
42257	2.69E-04	4.40E-05	-4.5064089	1.53283	-2.7310889	RGS7BP	regulator of G-protein signaling 7 binding protein
25013	2.69E-04	4.40E-05	4.5063741	1.53272	0.7527103	ZZZ3	zinc finger ZZ-type containing 3
10697	2.70E-04	4.42E-05	4.5052622	1.52919	1.3565245	IPO4	importin 4
6055	2.70E-04	4.42E-05	-4.5052014	1.529	-2.2003285		
471	2.71E-04	4.43E-05	4.5044295	1.52655	1.3950199	LAMA5	laminin subunit alpha 5
37675	2.71E-04	4.43E-05	-4.5043854	1.52641	-2.8190374	STMN4	stathmin 4
36885	2.71E-04	4.43E-05	-4.5042422	1.52596	-3.534244	LINC00403	long intergenic non-protein coding RNA 403
41340	2.72E-04	4.45E-05	4.5027187	1.52113	0.7106431	MESDC2	mesoderm development candidate 2
35603	2.72E-04	4.46E-05	4.5026702	1.52097	2.1825973	LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
17127	2.72E-04	4.46E-05	4.5023961	1.52011	1.3862965	LSG1	large 60S subunit nuclear export GTPase 1
5194	2.73E-04	4.47E-05	4.5020009	1.51885	1.5852184	PARVG	parvin gamma
18359	2.73E-04	4.48E-05	4.5012836	1.51658	0.6921441	SUB1	"SUB1 homolog, transcriptional regulator"
33732	2.74E-04	4.49E-05	4.5006438	1.51455	1.0950209	JUN	"Jun proto-oncogene, AP-1 transcription factor subunit"
44821	2.74E-04	4.49E-05	4.5000063	1.51253	1.1247382	ZNF92	zinc finger protein 92
40426	2.74E-04	4.50E-05	-4.4998251	1.51196	-1.043063	PPARGC1B	PPARG coactivator 1 beta
19680	2.75E-04	4.50E-05	4.4995363	1.51104	0.9648021	HBP1	HMG-box transcription factor 1
3594	2.75E-04	4.50E-05	-4.4995304	1.51102	-1.089178	PRKAR1A	protein kinase cAMP-dependent type I regulatory subunit alpha
18936	2.75E-04	4.50E-05	-4.4994072	1.51063	-3.0137674	TMEM179	transmembrane protein 179
38446	2.75E-04	4.51E-05	-4.499084	1.50961	-0.8802547	AP2A2	adaptor related protein complex 2 alpha 2 subunit
15016	2.75E-04	4.51E-05	4.4989946	1.50933	1.901102	UBE3C	ubiquitin protein ligase E3C
27337	2.75E-04	4.51E-05	-4.4989859	1.5093	-1.1705314	CCP110	centriolar coiled-coil protein 110
34230	2.75E-04	4.51E-05	4.4989735	1.50926	0.8219386	POLG2	"DNA polymerase gamma 2, accessory subunit"
964	2.75E-04	4.51E-05	-4.4988241	1.50878	-2.9695948	GJB1	gap junction protein beta 1
17266	2.75E-04	4.51E-05	4.4987694	1.50861	1.4722343	PLOD1	"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1"
26790	2.76E-04	4.53E-05	4.4974996	1.50459	0.8298447		
19958	2.76E-04	4.53E-05	4.4972848	1.50391	1.8254003	RTP4	receptor transporter protein 4
20887	2.77E-04	4.54E-05	-4.4968713	1.5026	-0.7689546	COX6C	cytochrome c oxidase subunit 6C
23249	2.77E-04	4.54E-05	-4.4967803	1.50231	-1.5786761	CNGB1	cyclic nucleotide gated channel beta 1
29413	2.77E-04	4.54E-05	-4.4967005	1.50206	-0.6560856	COPS4	COP9 signalosome subunit 4
22457	2.77E-04	4.54E-05	4.4966217	1.50181	1.2210632	SLC35F5	solute carrier family 35 member F5
18963	2.77E-04	4.55E-05	-4.4962158	1.50052	-1.3291476		
18201	2.77E-04	4.55E-05	4.4960671	1.50005	2.7241514	S100A4	S100 calcium binding protein A4
12801	2.77E-04	4.56E-05	4.4957806	1.49914	2.6026024		
33264	2.78E-04	4.56E-05	4.4952714	1.49753	0.7338851	LYPLAL1	lysophospholipase like 1
41545	2.78E-04	4.57E-05	-4.4947507	1.49588	-0.7185414	C2orf69	chromosome 2 open reading frame 69
16628	2.78E-04	4.58E-05	4.4945607	1.49528	1.6159429		
18957	2.78E-04	4.58E-05	-4.4945566	1.49526	-1.1561347	ACOT8	acyl-CoA thioesterase 8
10653	2.78E-04	4.58E-05	-4.4945104	1.49512	-2.2522091	FAM53B-AS1	FAM53B antisense RNA 1
2006	2.79E-04	4.58E-05	-4.4943222	1.49452	-0.5924183	FAM98A	family with sequence similarity 98 member A
23921	2.79E-04	4.58E-05	-4.4940143	1.49355	-1.4024427		
30015	2.79E-04	4.58E-05	-4.4939249	1.49326	-1.1973494	PRKAG2	protein kinase AMP-activated non-catalytic subunit gamma 2
16426	2.79E-04	4.59E-05	4.4937742	1.49279	1.0346941	POGLUT1	protein O-glucosyltransferase 1
23226	2.79E-04	4.59E-05	-4.4936099	1.49227	-0.8002074	ARMC9	armadillo repeat containing 9
8713	2.80E-04	4.60E-05	4.4929061	1.49004	1.540868		
36297	2.80E-04	4.60E-05	-4.4927281	1.48947	-1.9670692	SHC3	SHC adaptor protein 3
