ID	adj.P.Val	P.Value	t	B	logFC	Gene	Gene.title
A_32_P222664	0.293628	5.34E-02	1.983652	-4.25321	0.3208456	UBR2	ubiquitin protein ligase E3 component n-recognin 2
A_23_P61823	0.294606	5.36E-02	-1.981708	-4.25663	-0.3685296	RAB24	"RAB24, member RAS oncogene family"
A_24_P403734	0.294606	5.37E-02	1.981102	-4.2577	0.4875642	ZNF385A	zinc finger protein 385A
A_23_P90333	0.294606	5.37E-02	1.980971	-4.25793	0.6252377	ZNF404	zinc finger protein 404
A_23_P416965	0.294606	5.37E-02	-1.980679	-4.25844	-0.3564618	FAM149A	family with sequence similarity 149 member A
A_24_P263443	0.29468	5.38E-02	1.980137	-4.2594	0.4636705		
A_24_P828054	0.29468	5.38E-02	1.979849	-4.2599	0.5661379		
A_23_P28538	0.295033	5.39E-02	1.978792	-4.26176	0.317761	MRPS5	mitochondrial ribosomal protein S5
A_23_P502269	0.295033	5.40E-02	1.97858	-4.26213	0.5310095	POLDIP3	DNA polymerase delta interacting protein 3
A_23_P7783	0.295167	5.40E-02	1.978012	-4.26313	0.3014033	KDM3B	lysine demethylase 3B
A_23_P103201	0.296051	5.43E-02	1.976018	-4.26663	0.5135749	PNRC2	proline rich nuclear receptor coactivator 2
A_24_P222997	0.296051	5.43E-02	-1.975913	-4.26682	-0.3475273	ZRANB3	zinc finger RANBP2-type containing 3
A_23_P208070	0.297142	5.45E-02	-1.97385	-4.27044	-0.4477146	IMPACT	impact RWD domain protein
A_32_P178513	0.297153	5.46E-02	1.973059	-4.27182	0.4685099	FOLH1	folate hydrolase (prostate-specific membrane antigen) 1
A_24_P916614	0.297153	5.46E-02	-1.972944	-4.27203	-0.3520227	PTBP3	polypyrimidine tract binding protein 3
A_24_P212864	0.297153	5.47E-02	1.972536	-4.27274	0.4581409		
A_24_P15856	0.297153	5.48E-02	-1.971824	-4.27399	-0.4727062		
A_32_P82111	0.297153	5.48E-02	-1.971725	-4.27416	-0.4356973	LRFN2	leucine rich repeat and fibronectin type III domain containing 2
A_24_P495122	0.297153	5.48E-02	1.9717	-4.27421	0.4244401	PSMA3-AS1	PSMA3 antisense RNA 1
A_24_P380311	0.298504	5.51E-02	-1.969236	-4.27852	-0.6882522	CAMK2A	calcium/calmodulin dependent protein kinase II alpha
A_23_P150069	0.298804	5.52E-02	-1.968415	-4.27996	-0.3069545	ANKRD16	ankyrin repeat domain 16
A_23_P56249	0.29919	5.53E-02	1.96746	-4.28163	0.3064278	TBCB	tubulin folding cofactor B
A_24_P694760	0.299582	5.54E-02	1.966498	-4.28331	0.4883899	ERC1	ELKS/RAB6-interacting/CAST family member 1
A_23_P385938	0.300378	5.56E-02	1.964716	-4.28643	0.4077303	PAN3	PAN3 poly(A) specific ribonuclease subunit
A_24_P686247	0.300378	5.56E-02	1.964554	-4.28671	0.4830723	OCLN	occludin
A_24_P614940	0.300502	5.57E-02	-1.964008	-4.28767	-0.4563576		
A_23_P7752	0.30133	5.59E-02	1.962374	-4.29052	0.7259972	SEMA6A	semaphorin 6A
A_23_P218646	0.302022	5.61E-02	-1.960888	-4.29311	-0.6732435	TNFRSF6B	TNF receptor superfamily member 6b
A_24_P184031	0.302022	5.61E-02	1.960274	-4.29418	0.586584	PHPT1	phosphohistidine phosphatase 1
A_24_P251841	0.302022	5.61E-02	1.960245	-4.29423	0.4318318	SETD7	SET domain containing lysine methyltransferase 7
A_23_P20648	0.302526	5.63E-02	-1.958627	-4.29705	-0.400262	SURF1	surfeit 1
A_24_P936122	0.302526	5.64E-02	1.958359	-4.29752	0.283652	STX16	syntaxin 16
A_24_P280628	0.302526	5.64E-02	1.958058	-4.29805	0.4279802	VPS13B	vacuolar protein sorting 13 homolog B
A_32_P183367	0.302526	5.64E-02	-1.958057	-4.29805	-0.4926837	CELF4	"CUGBP, Elav-like family member 4"
A_24_P82358	0.302687	5.65E-02	-1.957411	-4.29917	-0.6973894	FOXC2	forkhead box C2
A_23_P1199	0.302687	5.66E-02	1.956773	-4.30028	0.3430914	NUDT5	nudix hydrolase 5
A_32_P46456	0.302687	5.66E-02	1.956752	-4.30032	0.4908307		
A_23_P102192	0.303294	5.68E-02	1.95516	-4.30309	0.5158385	MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4
A_23_P97532	0.303294	5.68E-02	1.955031	-4.30332	0.3191112	VAMP3	vesicle associated membrane protein 3
A_23_P211816	0.303294	5.68E-02	1.954763	-4.30378	0.5499458	MAP4	microtubule associated protein 4
A_23_P332992	0.303641	5.71E-02	-1.952614	-4.30752	-0.3647907	HIST3H2BB	"histone cluster 3, H2bb"
A_24_P84045	0.303641	5.71E-02	1.95205	-4.3085	0.4366023	RPS2P32	ribosomal protein S2 pseudogene 32
A_32_P56249	0.303641	5.71E-02	-1.952014	-4.30856	-0.4391307	USP30-AS1	USP30 antisense RNA 1
A_32_P96641	0.303641	5.71E-02	-1.95201	-4.30857	-0.5040053	NDUFA5	NADH:ubiquinone oxidoreductase subunit A5
A_23_P77847	0.303641	5.71E-02	1.951928	-4.30871	0.2573083	GRB2	growth factor receptor bound protein 2
A_23_P146354	0.303641	5.72E-02	-1.951842	-4.30886	-0.271314	POMT1	protein O-mannosyltransferase 1
A_23_P20683	0.303641	5.72E-02	-1.951778	-4.30897	-0.2747365	PUM3	pumilio RNA binding family member 3
A_23_P80473	0.303776	5.72E-02	-1.95122	-4.30994	-0.4781247	CHST13	carbohydrate sulfotransferase 13
A_23_P154929	0.305064	5.75E-02	-1.948893	-4.31398	-0.4083769	BID	BH3 interacting domain death agonist
A_23_P119418	0.305404	5.77E-02	1.947704	-4.31605	0.3153979	URI1	"URI1, prefoldin like chaperone"
A_24_P345781	0.305404	5.77E-02	-1.947674	-4.3161	-0.3330984	FXR1	FMR1 autosomal homolog 1
A_23_P9574	0.305482	5.77E-02	-1.947206	-4.31691	-0.3685817	ECT2	epithelial cell transforming 2
A_23_P423543	0.305572	5.78E-02	1.946719	-4.31775	0.6117663	REEP3	receptor accessory protein 3
A_24_P112750	0.306468	5.80E-02	1.945	-4.32073	0.5454518	TFCP2	transcription factor CP2
A_23_P87560	0.30676	5.81E-02	1.944184	-4.32215	0.4143401	BTG1	BTG anti-proliferation factor 1
A_23_P329870	0.30676	5.81E-02	-1.943858	-4.32271	-0.5974975	RHBDF2	rhomboid 5 homolog 2
A_24_P188071	0.308487	5.85E-02	-1.94088	-4.32787	-0.484327	TUBA1C	tubulin alpha 1c
A_24_P630916	0.308581	5.86E-02	1.940389	-4.32872	0.3032241		
A_23_P104318	0.308636	5.86E-02	1.939958	-4.32946	0.5261597	DDIT4	DNA damage inducible transcript 4
A_23_P87013	0.308655	5.87E-02	1.939581	-4.33011	0.4899206	TAGLN	transgelin
A_24_P418176	0.309327	5.88E-02	-1.938214	-4.33248	-0.3774836		
A_24_P66001	0.31085	5.92E-02	-1.935336	-4.33744	-0.4530647	UQCR10	"ubiquinol-cytochrome c reductase, complex III subunit X"
A_24_P398950	0.31085	5.92E-02	-1.935216	-4.33765	-0.3687916	UNC45A	unc-45 myosin chaperone A
A_24_P637982	0.31091	5.93E-02	1.934777	-4.33841	0.2961301	C1orf122	chromosome 1 open reading frame 122
A_23_P120594	0.311402	5.95E-02	1.93338	-4.34082	0.4991434	ACSS1	acyl-CoA synthetase short-chain family member 1
A_24_P244100	0.311402	5.95E-02	1.933341	-4.34089	0.2810494	DNAJB12	DnaJ heat shock protein family (Hsp40) member B12
A_32_P233727	0.312004	5.96E-02	-1.932087	-4.34305	-0.4944566		
A_24_P131522	0.312346	5.98E-02	1.930886	-4.34512	0.4358937	ANTXR1	anthrax toxin receptor 1
A_23_P166100	0.312346	5.98E-02	1.930846	-4.34518	0.5365567	TMX4	thioredoxin related transmembrane protein 4
A_24_P232696	0.312346	5.98E-02	1.930534	-4.34572	0.3467253	SMARCD1	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1"
A_23_P22672	0.312858	6.00E-02	1.929418	-4.34764	0.4151094	ALG13	"ALG13, UDP-N-acetylglucosaminyltransferase subunit"
A_23_P30358	0.312873	6.01E-02	1.928695	-4.34889	0.4827677	PSD2	pleckstrin and Sec7 domain containing 2
A_23_P165346	0.312873	6.01E-02	-1.928189	-4.34976	-0.4235288	FARSB	phenylalanyl-tRNA synthetase beta subunit
A_23_P121602	0.312873	6.02E-02	1.927926	-4.35021	0.3101566	SAP30	Sin3A associated protein 30
A_23_P253434	0.312873	6.02E-02	-1.927701	-4.3506	-0.5397565	FNDC3B	fibronectin type III domain containing 3B
A_23_P48936	0.312873	6.02E-02	1.927669	-4.35065	0.3692983	SMAD3	SMAD family member 3
A_32_P133884	0.31325	6.03E-02	1.926758	-4.35222	0.3751811	TUSC1	tumor suppressor candidate 1
A_23_P253029	0.314028	6.05E-02	1.925246	-4.35482	0.4670828	BOK	"BOK, BCL2 family apoptosis regulator"
A_24_P417162	0.315128	6.08E-02	1.923028	-4.35863	0.3881761	TBL1X	transducin (beta)-like 1X-linked
A_23_P54597	0.315128	6.08E-02	1.922909	-4.35883	0.4036698	RSL1D1	ribosomal L1 domain containing 1
A_23_P208788	0.315394	6.09E-02	-1.922168	-4.3601	-0.7485626	C19orf33	chromosome 19 open reading frame 33
A_23_P351837	0.315482	6.10E-02	-1.921693	-4.36092	-0.4506991	KLHL35	kelch like family member 35
A_23_P36408	0.316275	6.13E-02	-1.919224	-4.36515	-0.3879343	VPS33A	"VPS33A, CORVET/HOPS core subunit"
A_23_P206484	0.316275	6.13E-02	-1.919164	-4.36525	-0.3702205	GFER	"growth factor, augmenter of liver regeneration"
A_23_P19938	0.316275	6.13E-02	-1.919153	-4.36527	-0.4126649	KDELR2	KDEL endoplasmic reticulum protein retention receptor 2
A_23_P25204	0.316275	6.13E-02	-1.918705	-4.36604	-0.3692942	SLC25A3	solute carrier family 25 member 3
A_23_P24997	0.316275	6.14E-02	1.918603	-4.36621	0.4281575	CDK4	cyclin dependent kinase 4
A_23_P364465	0.316275	6.14E-02	1.91845	-4.36648	0.3022988	GPBP1	GC-rich promoter binding protein 1
A_23_P25706	0.316713	6.15E-02	1.917454	-4.36818	0.366585	CLMN	calmin
A_23_P110492	0.31763	6.17E-02	1.915747	-4.3711	0.2854981	6-Mar	membrane associated ring-CH-type finger 6
A_23_P167096	0.317642	6.18E-02	1.915387	-4.37172	0.4525718	VEGFC	vascular endothelial growth factor C
A_24_P256512	0.317968	6.19E-02	1.914523	-4.37319	0.4375952	STH	saitohin
A_23_P166297	0.317968	6.19E-02	1.914047	-4.37401	0.4644555	ABCG1	ATP binding cassette subfamily G member 1
A_23_P37327	0.317968	6.20E-02	1.913794	-4.37444	0.292796	ABCD4	ATP binding cassette subfamily D member 4
A_23_P70047	0.317968	6.20E-02	1.913534	-4.37489	0.3891444	MATR3	matrin 3
A_32_P61308	0.318447	6.22E-02	1.912482	-4.37668	0.4372589		
A_23_P143285	0.318812	6.23E-02	-1.911274	-4.37875	-0.5358977		
A_23_P85598	0.318812	6.23E-02	1.911257	-4.37877	0.3277784	COQ8A	coenzyme Q8A
A_32_P142028	0.319757	6.26E-02	1.909196	-4.38229	0.2954363	HNRNPC	heterogeneous nuclear ribonucleoprotein C (C1/C2)
A_32_P86962	0.319757	6.26E-02	1.908943	-4.38272	0.3553485	GLIDR	glioblastoma down-regulated RNA
A_32_P145039	0.319757	6.26E-02	-1.908835	-4.38291	-0.5347749	ALDH1A3	aldehyde dehydrogenase 1 family member A3
A_23_P24457	0.319867	6.28E-02	1.907387	-4.38538	0.346748	LRRC4C	leucine rich repeat containing 4C
A_32_P115015	0.319867	6.28E-02	-1.907299	-4.38553	-0.5421797	CDC42	cell division cycle 42
A_24_P931944	0.319867	6.29E-02	-1.907052	-4.38595	-0.3294348	PARVA	parvin alpha
A_23_P110403	0.319867	6.29E-02	1.906822	-4.38634	0.4561783	PDLIM3	PDZ and LIM domain 3
A_24_P247044	0.319867	6.29E-02	1.906799	-4.38638	0.5058044	ZNF492	zinc finger protein 492
A_23_P411922	0.319867	6.29E-02	-1.906634	-4.38666	-0.2460712	PRPF40B	pre-mRNA processing factor 40 homolog B
A_32_P166921	0.319955	6.30E-02	-1.905961	-4.38781	-0.2458064		
A_23_P303810	0.319955	6.30E-02	1.905826	-4.38804	0.4037409	CRYBG3	crystallin beta-gamma domain containing 3
A_24_P166663	0.320022	6.31E-02	1.905328	-4.38889	0.4491318	CDK6	cyclin dependent kinase 6
A_23_P371155	0.320022	6.31E-02	-1.905004	-4.38944	-0.4065186	WTAP	Wilms tumor 1 associated protein
A_23_P72583	0.320022	6.32E-02	-1.904482	-4.39033	-0.6385945		
A_23_P153692	0.320022	6.32E-02	1.904373	-4.39051	0.2605012	XRCC1	X-ray repair cross complementing 1
A_23_P71904	0.320349	6.33E-02	-1.903551	-4.39191	-0.5203775	NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1
A_24_P315326	0.32052	6.35E-02	1.90259	-4.39354	0.518683		
A_32_P207124	0.32052	6.35E-02	-1.902402	-4.39386	-0.4972381	CT47A11	"cancer/testis antigen family 47, member A11"
A_23_P26094	0.32052	6.35E-02	1.902285	-4.39406	0.2830539	SLTM	SAFB like transcription modulator
A_24_P854964	0.320657	6.36E-02	-1.901745	-4.39498	-0.3741677	TAOK1	TAO kinase 1
A_32_P12388	0.321079	6.37E-02	-1.900785	-4.39661	-0.3325265		
A_23_P74290	0.321579	6.39E-02	-1.899709	-4.39844	-0.4616142	GBP5	guanylate binding protein 5
A_24_P251053	0.321705	6.39E-02	-1.899187	-4.39933	-0.4163363	EFHD2	EF-hand domain family member D2
A_23_P106532	0.321793	6.40E-02	1.898501	-4.40049	0.3601237	CHST14	carbohydrate sulfotransferase 14
A_32_P95729	0.321793	6.40E-02	-1.898383	-4.40069	-0.4398789	FANCI	Fanconi anemia complementation group I
A_24_P398092	0.321958	6.41E-02	-1.897804	-4.40168	-0.3339815	RAD23B	"RAD23 homolog B, nucleotide excision repair protein"
A_23_P256432	0.322029	6.42E-02	1.897364	-4.40242	0.364451	PPP2R5A	protein phosphatase 2 regulatory subunit B'alpha
A_23_P322704	0.322374	6.43E-02	-1.896519	-4.40386	-0.2826039	FAM177A1	family with sequence similarity 177 member A1
A_23_P25354	0.32255	6.44E-02	1.895924	-4.40487	0.5751384	P2RX7	purinergic receptor P2X 7
A_23_P406341	0.323052	6.45E-02	1.894655	-4.40702	0.4590474	AFAP1L2	actin filament associated protein 1 like 2
A_23_P113656	0.323052	6.46E-02	1.894514	-4.40726	0.4048252	TUBB4A	tubulin beta 4A class IVa
A_23_P204417	0.323492	6.47E-02	1.89336	-4.40921	0.3647818	ITFG2	integrin alpha FG-GAP repeat containing 2
A_23_P131737	0.323492	6.47E-02	1.893197	-4.40949	0.2563373	VPS54	"VPS54, GARP complex subunit"
A_24_P255509	0.323769	6.49E-02	1.892146	-4.41127	0.5601939		
A_23_P132388	0.323769	6.49E-02	-1.892121	-4.41131	-0.4581283	SCO2	SCO2 cytochrome c oxidase assembly protein
A_23_P161041	0.325118	6.52E-02	-1.889808	-4.41522	-0.4410672	KLHL12	kelch like family member 12
A_23_P28886	0.325167	6.53E-02	1.889402	-4.41591	0.3615538	PCNA	proliferating cell nuclear antigen
A_23_P111206	0.325369	6.54E-02	-1.888562	-4.41733	-0.8815549	FKBP5	FK506 binding protein 5
A_23_P375549	0.325369	6.54E-02	-1.888438	-4.41754	-0.4620659	FUNDC1	FUN14 domain containing 1
A_23_P502142	0.325777	6.56E-02	1.886919	-4.42011	0.3329919	FYN	"FYN proto-oncogene, Src family tyrosine kinase"
A_23_P50137	0.325777	6.56E-02	1.886729	-4.42043	0.442743	MEX3C	mex-3 RNA binding family member C
A_24_P561223	0.325777	6.56E-02	-1.886661	-4.42054	-0.3645091		
A_23_P20275	0.325777	6.57E-02	1.886404	-4.42098	0.3838545	PLEKHF2	pleckstrin homology and FYVE domain containing 2
A_23_P166135	0.325777	6.57E-02	1.886122	-4.42145	0.4572463	XRN2	5'-3' exoribonuclease 2
A_23_P215875	0.325777	6.57E-02	-1.885841	-4.42193	-0.3920549	DCAF13	DDB1 and CUL4 associated factor 13
A_24_P606663	0.325828	6.58E-02	1.885433	-4.42262	0.3202044		
A_32_P156963	0.326427	6.60E-02	1.884226	-4.42465	0.4507524	ACTG1	actin gamma 1
A_23_P344988	0.326457	6.61E-02	1.883534	-4.42582	0.3746328	ICK	intestinal cell (MAK-like) kinase
A_23_P103454	0.326457	6.61E-02	1.883516	-4.42585	0.3086727	NBPF3	neuroblastoma breakpoint family member 3
A_24_P88850	0.327031	6.62E-02	1.882346	-4.42782	0.4703343	MRAS	muscle RAS oncogene homolog
A_23_P85862	0.327529	6.64E-02	-1.881288	-4.42961	-0.4228382	GON4L	gon-4 like
A_23_P379142	0.32775	6.65E-02	1.880634	-4.43071	0.3427402	ZNF626	zinc finger protein 626
A_24_P766865	0.328132	6.66E-02	1.879546	-4.43254	0.2750294	LINC01158	long intergenic non-protein coding RNA 1158
A_23_P86079	0.328132	6.67E-02	1.879259	-4.43302	0.3308579	ANKRD65	ankyrin repeat domain 65
A_23_P103661	0.328132	6.67E-02	1.879084	-4.43332	0.2166396	YY1AP1	YY1 associated protein 1
A_24_P693986	0.328189	6.68E-02	-1.878306	-4.43463	-0.389542	TRNP1	TMF1-regulated nuclear protein 1
A_24_P373286	0.328189	6.68E-02	1.87815	-4.43489	0.3744512	CCP110	centriolar coiled-coil protein 110
A_24_P924185	0.328189	6.68E-02	-1.878008	-4.43513	-0.6930008		
A_23_P89902	0.328318	6.69E-02	-1.87749	-4.436	-0.425451	RTN2	reticulon 2
A_24_P401013	0.329886	6.73E-02	1.874836	-4.44046	0.3100327		
A_23_P399078	0.329886	6.73E-02	1.874551	-4.44094	0.3728753	TIMP3	TIMP metallopeptidase inhibitor 3
A_23_P167559	0.331258	6.77E-02	1.872098	-4.44506	0.327512	RNF145	ring finger protein 145
A_23_P390984	0.331258	6.77E-02	-1.871905	-4.44538	-0.4489177		
A_24_P191971	0.331262	6.77E-02	1.871569	-4.44594	0.2898205	SAP30L	SAP30 like
A_23_P342825	0.331688	6.79E-02	1.870449	-4.44782	0.4674807	FBXW4	F-box and WD repeat domain containing 4
A_23_P149938	0.331688	6.79E-02	1.870294	-4.44808	0.3572375		
A_23_P433071	0.331915	6.80E-02	1.869637	-4.44918	0.4695449	BECN1	beclin 1
A_23_P74330	0.332311	6.81E-02	1.868675	-4.4508	0.6353095	LINC00626	long intergenic non-protein coding RNA 626
A_24_P765795	0.332311	6.82E-02	1.868408	-4.45124	0.4980295		
A_23_P358714	0.332352	6.82E-02	-1.868019	-4.45189	-0.4908663	KIAA1324	KIAA1324
A_23_P86660	0.33304	6.85E-02	1.866408	-4.45459	0.3283007	HNRNPA3	heterogeneous nuclear ribonucleoprotein A3
A_32_P115043	0.33304	6.85E-02	-1.866225	-4.4549	-0.3854776		
A_23_P204355	0.33304	6.85E-02	1.866042	-4.4552	0.2755348	ZNF384	zinc finger protein 384
A_32_P194821	0.333517	6.87E-02	1.86449	-4.4578	0.2687579	RPL21	ribosomal protein L21
A_24_P32203	0.333517	6.88E-02	-1.864394	-4.45796	-0.545118	MUC8	mucin 8
A_23_P25030	0.333517	6.88E-02	1.864371	-4.458	0.4875734	HSD17B6	hydroxysteroid 17-beta dehydrogenase 6
A_23_P395365	0.334381	6.90E-02	-1.8628	-4.46062	-0.3653916	ENTPD2	ectonucleoside triphosphate diphosphohydrolase 2
A_23_P300056	0.335154	6.92E-02	-1.861096	-4.46347	-0.6877969	CDC42	cell division cycle 42
A_24_P940149	0.335154	6.92E-02	1.861036	-4.46357	0.3718642	C2CD2	C2 calcium dependent domain containing 2
A_23_P158533	0.335798	6.94E-02	-1.859787	-4.46565	-0.4486092	DEAF1	"DEAF1, transcription factor"
A_23_P160720	0.335953	6.95E-02	-1.859237	-4.46657	-0.5600239	BATF3	basic leucine zipper ATF-like transcription factor 3
A_32_P393316	0.336618	6.97E-02	1.85796	-4.4687	0.3917635	RAPGEF3	Rap guanine nucleotide exchange factor 3
A_23_P9756	0.337509	6.99E-02	1.856361	-4.47137	0.5146484	PUF60	poly(U) binding splicing factor 60
A_23_P418934	0.338451	7.02E-02	1.854693	-4.47414	0.3227808	NHLRC3	NHL repeat containing 3
A_24_P452175	0.338607	7.02E-02	1.854144	-4.47506	0.7425342		
A_24_P122921	0.338797	7.04E-02	1.853281	-4.47649	0.3191161	BCL2L11	BCL2 like 11
A_24_P603224	0.338797	7.04E-02	-1.85322	-4.47659	-0.3313585	SF3A3	splicing factor 3a subunit 3
A_23_P108657	0.339213	7.05E-02	-1.852172	-4.47834	-0.4323292	WDSUB1	"WD repeat, sterile alpha motif and U-box domain containing 1"
A_24_P383762	0.339213	7.06E-02	-1.851976	-4.47866	-0.5020834	RASGEF1C	RasGEF domain family member 1C
A_23_P424002	0.33922	7.06E-02	1.85164	-4.47922	0.4388881	POU2F1	POU class 2 homeobox 1
A_23_P423389	0.339952	7.08E-02	-1.850071	-4.48183	-0.373603	CREB3	cAMP responsive element binding protein 3
A_23_P167789	0.339952	7.09E-02	1.849718	-4.48241	0.3201015	FAM53C	family with sequence similarity 53 member C
A_23_P82316	0.339952	7.09E-02	-1.849623	-4.48257	-0.29385	PRKRIP1	PRKR interacting protein 1 (IL11 inducible)
A_23_P383118	0.340717	7.11E-02	1.848213	-4.48491	0.3679005	ZSWIM5	zinc finger SWIM-type containing 5
A_32_P158746	0.340746	7.13E-02	1.846983	-4.48695	0.2805677	RPL17	ribosomal protein L17
A_32_P25838	0.340746	7.13E-02	-1.84691	-4.48707	-0.503503		
A_23_P420873	0.340746	7.13E-02	-1.846889	-4.48711	-0.4439118	NR1D1	nuclear receptor subfamily 1 group D member 1
A_24_P52004	0.340746	7.13E-02	1.846872	-4.48714	0.331368	PDS5A	PDS5 cohesin associated factor A
A_23_P385199	0.34083	7.14E-02	-1.846271	-4.48813	-0.5279734	EPHA10	EPH receptor A10
A_24_P134653	0.34083	7.15E-02	1.84551	-4.4894	0.3097424	OFD1	"OFD1, centriole and centriolar satellite protein"
A_23_P89841	0.34083	7.15E-02	1.845499	-4.48941	0.3258089		
A_23_P111267	0.34083	7.15E-02	-1.845455	-4.48949	-0.5560737	SH3BGRL2	SH3 domain binding glutamate rich protein like 2
A_24_P409661	0.341241	7.17E-02	1.844548	-4.49099	0.4080461		
A_23_P170713	0.341879	7.18E-02	1.843323	-4.49302	0.5050388		
A_23_P357207	0.342208	7.20E-02	-1.842487	-4.4944	-0.7347043	MRAP2	melanocortin 2 receptor accessory protein 2
A_23_P2474	0.342208	7.21E-02	-1.841782	-4.49557	-0.4530308	COPS7A	COP9 signalosome subunit 7A
A_24_P145122	0.342208	7.21E-02	1.841617	-4.49584	0.2969174	NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1
A_32_P119998	0.342208	7.21E-02	-1.841318	-4.49634	-0.4535665		
A_23_P166716	0.342208	7.21E-02	-1.84124	-4.49647	-0.4581981	TRMT10C	"tRNA methyltransferase 10C, mitochondrial RNase P subunit"
A_23_P47086	0.342594	7.23E-02	1.84031	-4.498	0.6686205	KRTAP5-8	keratin associated protein 5-8
A_23_P362893	0.342594	7.23E-02	1.84005	-4.49843	0.3688902	TEAD1	TEA domain transcription factor 1
A_23_P434900	0.34346	7.26E-02	1.838506	-4.50099	0.5231683	HN1L	hematological and neurological expressed 1 like
A_23_P107257	0.343549	7.26E-02	1.837977	-4.50186	0.2823588	SPOP	speckle type BTB/POZ protein
A_24_P508946	0.343549	7.27E-02	-1.837547	-4.50257	-0.4898874		
A_32_P23872	0.343549	7.27E-02	1.837413	-4.50279	0.3113242		
A_24_P350656	0.343595	7.28E-02	-1.837027	-4.50343	-0.3221037	NFASC	neurofascin
A_23_P44674	0.34367	7.30E-02	1.835729	-4.50557	0.5308277	CRIP1	cysteine rich protein 1
A_24_P144084	0.34367	7.30E-02	1.83559	-4.5058	0.4236687		
A_24_P226867	0.34367	7.30E-02	-1.835456	-4.50602	-0.31396	RBM18	RNA binding motif protein 18
A_32_P207360	0.34367	7.30E-02	1.835412	-4.50609	0.3422895	AK2	adenylate kinase 2
A_23_P4323	0.34367	7.30E-02	-1.835313	-4.50626	-0.376005	SCRN2	secernin 2
A_32_P192922	0.343968	7.31E-02	1.834572	-4.50748	0.2618137	LOC157562	uncharacterized LOC157562
A_24_P331882	0.344381	7.33E-02	-1.833521	-4.50921	-0.4936287	KIAA1211	KIAA1211
A_23_P90369	0.344381	7.34E-02	1.833089	-4.50992	0.3115717	TMEM259	transmembrane protein 259
A_24_P188460	0.344381	7.34E-02	1.833028	-4.51003	0.4937843	PTP4A2	"protein tyrosine phosphatase type IVA, member 2"
A_23_P31536	0.344495	7.35E-02	-1.832284	-4.51125	-0.3514264	SSBP1	single stranded DNA binding protein 1
A_24_P410686	0.344495	7.35E-02	1.831918	-4.51185	0.2213718	KDELR2	KDEL endoplasmic reticulum protein retention receptor 2
A_23_P61623	0.344495	7.35E-02	1.831907	-4.51187	0.3275251	SLCO3A1	solute carrier organic anion transporter family member 3A1
A_32_P157192	0.345399	7.38E-02	-1.830316	-4.51449	-0.3563292	DNAJC8	DnaJ heat shock protein family (Hsp40) member C8
A_32_P204019	0.34616	7.40E-02	1.828928	-4.51677	0.3785792	RPL29	ribosomal protein L29
A_23_P380076	0.346713	7.42E-02	1.827725	-4.51875	0.3610615	ZBTB38	zinc finger and BTB domain containing 38
A_32_P179526	0.346713	7.42E-02	1.827514	-4.5191	0.5163238	ZBTB20	zinc finger and BTB domain containing 20
A_23_P193	0.346807	7.43E-02	-1.826797	-4.52028	-0.3069046	EXO5	exonuclease 5
A_23_P127565	0.346807	7.44E-02	1.8265	-4.52077	0.3600974	LAYN	layilin
A_23_P421843	0.346807	7.44E-02	-1.826156	-4.52133	-0.3687817		
A_24_P365571	0.346807	7.44E-02	-1.826105	-4.52141	-0.4053728	MRPS6	mitochondrial ribosomal protein S6
A_24_P393470	0.346965	7.45E-02	-1.825566	-4.5223	-0.3377421	BORCS8	BLOC-1 related complex subunit 8
A_24_P147765	0.347053	7.46E-02	-1.8249	-4.52339	-0.3518898	FOXRED2	FAD dependent oxidoreductase domain containing 2
A_23_P92629	0.347053	7.47E-02	1.824333	-4.52432	0.2450955	CWC27	CWC27 spliceosome associated protein homolog
A_23_P211814	0.347053	7.47E-02	1.82426	-4.52444	0.4500874	MAP4	microtubule associated protein 4
A_32_P103291	0.347053	7.47E-02	-1.824169	-4.52459	-0.526623	SMYD3	SET and MYND domain containing 3
A_32_P181722	0.347203	7.48E-02	-1.823611	-4.52551	-0.3793181	HCG18	HLA complex group 18 (non-protein coding)
A_23_P80773	0.347203	7.49E-02	-1.823324	-4.52598	-0.4016453	SRPRB	SRP receptor beta subunit
A_23_P160159	0.3477	7.50E-02	-1.822311	-4.52764	-0.7478787	SLC2A5	solute carrier family 2 member 5
A_24_P206427	0.347856	7.51E-02	1.821775	-4.52852	0.2391666	EIF3E	eukaryotic translation initiation factor 3 subunit E
A_23_P206718	0.34803	7.52E-02	-1.821213	-4.52944	-0.4291235		
A_24_P292964	0.348842	7.54E-02	1.819763	-4.53182	0.2861968	CDK5RAP3	CDK5 regulatory subunit associated protein 3
A_23_P90732	0.349014	7.55E-02	1.819173	-4.53278	0.2572094	PNKD	paroxysmal nonkinesigenic dyskinesia
A_24_P148043	0.349014	7.56E-02	-1.818324	-4.53417	-0.2680403	FAM20B	family with sequence similarity 20 member B
A_23_P125383	0.349014	7.57E-02	1.818083	-4.53457	0.3989119	TMEFF2	transmembrane protein with EGF like and two follistatin like domains 2
