ID	adj.P.Val	P.Value	t	B	logFC	Gene	Gene.title
GI_13775603-S	3.59E-11	3.62E-12	-7.19274	17.09808	-0.4031852	SIRT3	sirtuin 3
GI_31621295-I	3.59E-11	3.62E-12	-7.19266	17.09761	-0.2689966	CCPG1	cell cycle progression 1
GI_41349679-S	3.59E-11	3.62E-12	7.19239	17.0959	0.5069856	NXPE2	neurexophilin and PC-esterase domain family member 2
GI_39725699-S	3.61E-11	3.65E-12	7.19122	17.08857	0.1854762	EXOSC2	exosome component 2
GI_33356169-S	3.66E-11	3.70E-12	7.18902	17.07488	0.436048	MYO9B	myosin IXB
GI_29469070-S	3.66E-11	3.70E-12	-7.189	17.07474	-0.5169897	ARHGAP32	Rho GTPase activating protein 32
GI_19913344-S	3.66E-11	3.72E-12	-7.18846	17.07139	-0.4701477	SLBP	stem-loop binding protein
GI_38372928-S	3.73E-11	3.78E-12	7.18573	17.05431	0.506354	BOC	"BOC cell adhesion associated, oncogene regulated"
GI_44889961-A	3.75E-11	3.81E-12	-7.18454	17.04687	-0.5042012	STMN1	stathmin 1
GI_17402894-A	3.77E-11	3.83E-12	-7.18368	17.04151	-0.6569895	RAD51C	RAD51 paralog C
GI_37551130-S	3.85E-11	3.92E-12	-7.18	17.01855	-0.3922451	L3MBTL3	l(3)mbt-like 3 (Drosophila)
GI_29789280-S	3.86E-11	3.94E-12	-7.17934	17.01446	-0.6060868	TSPYL5	TSPY like 5
GI_21071040-S	3.92E-11	4.00E-12	-7.17705	17.00014	-0.640299	CNTNAP2	contactin associated protein-like 2
GI_15812190-S	4.03E-11	4.13E-12	7.17221	16.96995	0.7146152	FBXO5	F-box protein 5
GI_38570150-I	4.08E-11	4.18E-12	-7.17023	16.95765	-0.5761813	TAF9	TATA-box binding protein associated factor 9
GI_37548772-S	4.24E-11	4.34E-12	7.16413	16.91959	0.8123462		
GI_40255114-S	4.30E-11	4.41E-12	7.16186	16.90544	0.2951861	N4BP1	NEDD4 binding protein 1
GI_4504066-S	4.30E-11	4.42E-12	-7.16158	16.90373	-0.5124258	GOT1	glutamic-oxaloacetic transaminase 1
GI_37546785-S	4.31E-11	4.44E-12	7.16091	16.89954	0.472434		
GI_4758077-S	4.31E-11	4.44E-12	7.16066	16.89799	0.3290433	CSK	c-src tyrosine kinase
GI_18079320-S	4.31E-11	4.44E-12	-7.16059	16.89757	-0.5366458	VSTM2L	V-set and transmembrane domain containing 2 like
GI_22907051-S	4.35E-11	4.49E-12	-7.15891	16.88709	-0.2550353	ARPC1A	actin related protein 2/3 complex subunit 1A
GI_37543271-S	4.38E-11	4.53E-12	-7.15773	16.87977	-0.2713691	SGSM2	small G protein signaling modulator 2
GI_31742495-S	4.44E-11	4.60E-12	-7.15534	16.8649	-0.6027592	DUS4L	dihydrouridine synthase 4 like
GI_13186319-A	4.51E-11	4.67E-12	-7.15272	16.84859	-0.3596586	METTL1	methyltransferase like 1
GI_7705329-S	4.56E-11	4.73E-12	-7.15089	16.83718	-0.3134175	COPS7A	COP9 signalosome subunit 7A
GI_12965190-S	4.59E-11	4.77E-12	-7.14956	16.82894	-0.2932617	BRD9	bromodomain containing 9
GI_39725953-S	4.61E-11	4.79E-12	-7.14897	16.82526	-0.5479609	RFK	riboflavin kinase
GI_33383230-A	4.61E-11	4.80E-12	7.14861	16.82304	0.3148384	SRRT	"serrate, RNA effector molecule"
GI_4506794-S	4.67E-11	4.86E-12	7.14654	16.81011	0.2125115	ATXN2	ataxin 2
GI_21536446-S	4.69E-11	4.90E-12	-7.14544	16.80332	-0.376356	PAK6	p21 (RAC1) activated kinase 6
GI_38257145-S	4.69E-11	4.90E-12	-7.14542	16.80317	-0.3760546	ANKRD46	ankyrin repeat domain 46
GI_34222207-S	4.81E-11	5.03E-12	-7.14126	16.77734	-0.4688917	FBXL16	F-box and leucine rich repeat protein 16
GI_34577109-A	4.82E-11	5.04E-12	-7.1409	16.77511	-0.3776549	ALDOA	"aldolase, fructose-bisphosphate A"
GI_31377794-S	4.83E-11	5.06E-12	-7.14016	16.7705	-0.3593251	CALM1	calmodulin 1
GI_41872576-S	4.88E-11	5.12E-12	-7.13857	16.76059	-0.4667229	RFTN1	"raftlin, lipid raft linker 1"
GI_7705579-A	4.96E-11	5.21E-12	-7.13573	16.74297	-0.2355865	LCMT1	leucine carboxyl methyltransferase 1
GI_18105005-S	5.03E-11	5.29E-12	-7.13335	16.72819	-0.2866476	AP1M1	adaptor related protein complex 1 mu 1 subunit
GI_5453813-S	5.03E-11	5.29E-12	7.13334	16.7281	0.5683523	DDR2	discoidin domain receptor tyrosine kinase 2
GI_27886558-A	5.08E-11	5.35E-12	7.13165	16.71764	0.4504215		
GI_5174408-S	5.18E-11	5.46E-12	-7.12837	16.69726	-0.4694939	CD2BP2	CD2 cytoplasmic tail binding protein 2
GI_19923722-S	5.18E-11	5.48E-12	-7.12779	16.69368	-0.2955468	RPS6KC1	ribosomal protein S6 kinase C1
GI_34222346-S	5.18E-11	5.48E-12	7.12771	16.6932	0.6328033	ATOH8	atonal bHLH transcription factor 8
GI_11641422-A	5.18E-11	5.49E-12	7.12759	16.69246	0.2867587		
GI_27886536-I	5.18E-11	5.49E-12	-7.12751	16.69196	-0.4656784	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
GI_42655672-S	5.26E-11	5.57E-12	-7.12514	16.67726	-0.8083322	PLPPR5	phospholipid phosphatase related 5
GI_20070320-S	5.51E-11	5.85E-12	7.11761	16.63056	0.6842754	NMNAT1	nicotinamide nucleotide adenylyltransferase 1
GI_4507546-S	5.60E-11	5.95E-12	-7.11485	16.61344	-0.4293975	TM7SF2	transmembrane 7 superfamily member 2
GI_4755145-S	5.60E-11	5.96E-12	7.11452	16.61141	0.7658379	AEBP1	AE binding protein 1
GI_28416941-S	5.61E-11	5.97E-12	-7.11429	16.60998	-0.3161283	SNRPD1	small nuclear ribonucleoprotein D1 polypeptide
GI_21614508-I	5.67E-11	6.04E-12	-7.11238	16.59816	-0.6625656	DIAPH2	diaphanous related formin 2
GI_15718766-A	5.69E-11	6.08E-12	-7.11156	16.59303	-0.5641726	KCNK4	potassium two pore domain channel subfamily K member 4
GI_34850073-S	5.74E-11	6.13E-12	-7.11018	16.58451	-0.4175222	GLOD4	glyoxalase domain containing 4
GI_24431990-S	5.76E-11	6.17E-12	7.10923	16.57861	0.2910343	SLC22A23	solute carrier family 22 member 23
GI_42662685-S	5.91E-11	6.33E-12	7.10514	16.55328	0.65752		
GI_33589826-S	5.91E-11	6.34E-12	7.10489	16.55175	0.4745607	CHRNA5	cholinergic receptor nicotinic alpha 5 subunit
GI_40068048-S	5.91E-11	6.34E-12	7.10486	16.55153	0.5642344	CNNM3	cyclin and CBS domain divalent metal cation transport mediator 3
GI_19913423-S	5.93E-11	6.38E-12	-7.10395	16.54592	-0.5303421	ATP6V1A	ATPase H+ transporting V1 subunit A
GI_7706644-S	5.93E-11	6.38E-12	-7.10381	16.54505	-0.3080287	PPME1	protein phosphatase methylesterase 1
GI_34577103-S	5.97E-11	6.43E-12	-7.10256	16.53734	-0.3618119	RAB22A	"RAB22A, member RAS oncogene family"
GI_29570774-I	6.16E-11	6.64E-12	7.09759	16.5066	0.5515199	DYNLRB1	dynein light chain roadblock-type 1
GI_33147079-S	6.31E-11	6.81E-12	-7.09354	16.48155	-0.5937276	STAMBPL1	STAM binding protein like 1
GI_33946322-S	6.33E-11	6.84E-12	-7.09299	16.47814	-0.3649413	ARL1	ADP ribosylation factor like GTPase 1
GI_10864008-I	6.36E-11	6.88E-12	7.092	16.47198	0.4806225	CTDSP1	CTD small phosphatase 1
GI_24308040-S	6.58E-11	7.13E-12	7.08648	16.43789	0.4072791	SMG5	"SMG5, nonsense mediated mRNA decay factor"
GI_4508018-S	6.58E-11	7.13E-12	-7.08643	16.43759	-0.4034959	BSN	bassoon presynaptic cytomatrix protein
GI_24308006-S	6.73E-11	7.30E-12	-7.0826	16.41395	-0.3661372	ARL6IP1	ADP ribosylation factor like GTPase 6 interacting protein 1
GI_32130539-S	6.75E-11	7.33E-12	-7.08207	16.41068	-0.3599803	CDK14	cyclin dependent kinase 14
GI_34222220-S	6.76E-11	7.35E-12	7.08164	16.40798	0.5361496	IGF2BP2	insulin like growth factor 2 mRNA binding protein 2
GI_5729981-S	6.87E-11	7.49E-12	7.07862	16.38938	0.830997	POLH	DNA polymerase eta
GI_4505224-S	6.87E-11	7.49E-12	-7.07859	16.38916	-0.3988303	MNAT1	"MNAT1, CDK activating kinase assembly factor"
GI_24431981-S	6.92E-11	7.55E-12	7.0773	16.3812	0.451439	USP47	ubiquitin specific peptidase 47
GI_34222253-A	6.95E-11	7.59E-12	-7.07647	16.37611	-0.2879579	P4HTM	"prolyl 4-hydroxylase, transmembrane"
GI_21493044-S	7.05E-11	7.71E-12	-7.07405	16.36115	-0.4351986	AKAP6	A-kinase anchoring protein 6
GI_21735619-S	7.07E-11	7.74E-12	-7.07349	16.35767	-0.7217197	MDH1	malate dehydrogenase 1
GI_18550284-S	7.19E-11	7.88E-12	-7.07064	16.3401	-0.6797251	CCDC85A	coiled-coil domain containing 85A
GI_17136146-S	7.19E-11	7.89E-12	7.0705	16.33925	0.6917265	ADORA2A	adenosine A2a receptor
GI_21361406-S	7.24E-11	7.95E-12	-7.06922	16.33135	-0.2837878	HSPBP1	HSPA (Hsp70) binding protein 1
GI_33859792-S	7.25E-11	7.97E-12	7.06886	16.32915	0.2009111	PIH1D3	PIH1 domain containing 3
GI_27886558-I	7.30E-11	8.03E-12	7.06767	16.32179	0.5477461		
GI_4505600-S	7.30E-11	8.04E-12	-7.06745	16.32046	-0.9366774	PAK3	p21 (RAC1) activated kinase 3
GI_37622354-S	7.37E-11	8.13E-12	7.06575	16.30997	0.5371216	BLZF1	basic leucine zipper nuclear factor 1
GI_17865798-A	7.44E-11	8.21E-12	-7.06409	16.29975	-0.4520086	TM2D3	TM2 domain containing 3
GI_22748812-S	7.58E-11	8.38E-12	-7.06098	16.28058	-0.4954436		
GI_21614509-A	7.61E-11	8.42E-12	-7.06021	16.27583	-0.9000509	FGF12	fibroblast growth factor 12
GI_5902159-S	7.62E-11	8.44E-12	7.0598	16.2733	0.5696277	ZNF22	zinc finger protein 22
GI_20127557-S	7.74E-11	8.58E-12	-7.05719	16.25723	-0.3473019	CHMP5	charged multivesicular body protein 5
GI_7657055-S	7.75E-11	8.61E-12	-7.05671	16.25427	-0.5561326	EHD3	EH domain containing 3
GI_17921988-S	7.85E-11	8.73E-12	-7.05455	16.24099	-0.4392774	TUBA4A	tubulin alpha 4a
GI_14150142-S	8.05E-11	8.96E-12	7.05038	16.21529	0.5569206	ZNF397	zinc finger protein 397
GI_7656945-S	8.08E-11	9.00E-12	-7.0497	16.2111	-0.3727846	SLC30A9	solute carrier family 30 member 9
GI_33563285-S	8.14E-11	9.08E-12	-7.04832	16.20262	-0.190318	VPS39	"VPS39, HOPS complex subunit"
GI_32261305-S	8.16E-11	9.10E-12	7.04784	16.19964	0.430171	IQGAP1	IQ motif containing GTPase activating protein 1
GI_12597652-S	8.25E-11	9.22E-12	7.04586	16.18747	0.4814224	NT5DC2	5'-nucleotidase domain containing 2
GI_4758679-S	8.41E-11	9.40E-12	7.04275	16.16834	0.6770605	LLGL2	"LLGL2, scribble cell polarity complex component"
GI_21361534-S	8.47E-11	9.49E-12	-7.04133	16.15964	-0.2530028	HIKESHI	"Hikeshi, heat shock protein nuclear import factor"
GI_32528304-I	8.66E-11	9.71E-12	-7.03762	16.13684	-0.4328754	PIP4K2B	phosphatidylinositol-5-phosphate 4-kinase type 2 beta
GI_21536433-S	8.85E-11	9.93E-12	7.03407	16.11498	0.4290241		
GI_31341683-S	8.89E-11	9.98E-12	-7.03329	16.11023	-0.3609716	NRBP2	nuclear receptor binding protein 2
GI_30840979-S	9.09E-11	1.02E-11	7.0295	16.08696	0.4756794	NFIA	nuclear factor I A
GI_16950602-S	9.25E-11	1.04E-11	-7.02661	16.06922	-0.2654525	MRPS35	mitochondrial ribosomal protein S35
GI_10800147-S	9.26E-11	1.04E-11	7.02624	16.06694	0.6218443	GINS1	GINS complex subunit 1
GI_41281508-S	9.27E-11	1.05E-11	-7.02601	16.06552	-0.5922723	SV2B	synaptic vesicle glycoprotein 2B
GI_30089938-S	9.51E-11	1.07E-11	7.02176	16.03941	0.3545477	GOLGA2	golgin A2
GI_44662814-S	9.78E-11	1.11E-11	-7.01707	16.01065	-0.4999212		
GI_7706711-S	1.00E-10	1.14E-11	7.01279	15.98444	0.410164	SIRT7	sirtuin 7
GI_33469925-A	1.00E-10	1.14E-11	7.01266	15.9836	0.3515784	MCM8	minichromosome maintenance 8 homologous recombination repair factor
GI_22035664-S	1.02E-10	1.16E-11	-7.00927	15.96285	-0.4137632	TLN2	talin 2
GI_38327525-A	1.04E-10	1.18E-11	7.00634	15.9449	0.654423	CPM	carboxypeptidase M
GI_4503580-S	1.04E-10	1.18E-11	-7.00629	15.94458	-0.445821	DMTN	dematin actin binding protein
GI_21361613-S	1.04E-10	1.19E-11	7.00596	15.94257	0.4178065	STK11	serine/threonine kinase 11
GI_42734437-S	1.04E-10	1.19E-11	-7.00564	15.94062	-0.5187208	FAM49B	family with sequence similarity 49 member B
GI_4507878-S	1.05E-10	1.19E-11	-7.0048	15.93545	-0.4628081	VDAC1	voltage dependent anion channel 1
GI_7669480-S	1.09E-10	1.25E-11	-6.99788	15.89311	-0.230107	BNIP3	BCL2 interacting protein 3
GI_26638656-S	1.10E-10	1.25E-11	-6.99743	15.89035	-0.2588991	MRPL20	mitochondrial ribosomal protein L20
GI_42490748-S	1.11E-10	1.27E-11	6.99511	15.87617	0.5660995	ABCB7	ATP binding cassette subfamily B member 7
GI_5803105-S	1.16E-10	1.32E-11	6.98861	15.83641	0.7286046	MYOT	myotilin
GI_13384601-S	1.16E-10	1.33E-11	6.98796	15.83244	0.8115216	PIEZO2	piezo type mechanosensitive ion channel component 2
GI_40786390-S	1.18E-10	1.35E-11	-6.98552	15.81755	-0.2037494	DNAJA3	DnaJ heat shock protein family (Hsp40) member A3
GI_6996009-S	1.18E-10	1.35E-11	-6.98489	15.81366	-0.2607469	GARS	glycyl-tRNA synthetase
GI_21553314-S	1.20E-10	1.38E-11	6.98145	15.79266	0.2516916	PIGM	phosphatidylinositol glycan anchor biosynthesis class M
GI_31542788-S	1.26E-10	1.45E-11	-6.974	15.74718	-0.6706314	EPHX4	epoxide hydrolase 4
GI_32189393-S	1.28E-10	1.47E-11	-6.97177	15.73356	-0.3980138	ATP5B	"ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide"
GI_34452710-A	1.29E-10	1.48E-11	-6.97022	15.72412	-0.7151973	CADPS	calcium dependent secretion activator
GI_13376182-S	1.29E-10	1.49E-11	6.96963	15.72053	0.6853422	ZNF669	zinc finger protein 669
GI_7705768-S	1.29E-10	1.49E-11	-6.96923	15.71807	-0.3421672	IFT52	intraflagellar transport 52
GI_20336476-S	1.30E-10	1.51E-11	6.96763	15.70828	0.3635869	BCL7C	BCL tumor suppressor 7C
GI_7706752-S	1.30E-10	1.51E-11	-6.96743	15.70707	-0.5351023	UCHL5	ubiquitin C-terminal hydrolase L5
GI_24431942-S	1.30E-10	1.51E-11	-6.96741	15.70697	-0.6140893	PDE1B	phosphodiesterase 1B
GI_37552539-S	1.31E-10	1.52E-11	6.96678	15.70313	0.2419362	NWD1	NACHT and WD repeat domain containing 1
GI_16579891-A	1.33E-10	1.54E-11	-6.96397	15.686	-0.5356952	WDR7	WD repeat domain 7
GI_5729737-S	1.34E-10	1.55E-11	-6.963	15.68007	-0.2431931	BLCAP	bladder cancer associated protein
GI_40806202-S	1.35E-10	1.57E-11	-6.96129	15.66963	-0.2487106	NEU1	neuraminidase 1 (lysosomal sialidase)
GI_22749206-S	1.35E-10	1.57E-11	6.9612	15.66911	0.3863598	USP54	ubiquitin specific peptidase 54
GI_24307952-S	1.35E-10	1.57E-11	-6.9609	15.66724	-0.3522524	ISCU	iron-sulfur cluster assembly enzyme
GI_12751492-S	1.36E-10	1.59E-11	-6.95904	15.65595	-0.6346906	PYCRL	pyrroline-5-carboxylate reductase-like
GI_23308504-S	1.38E-10	1.61E-11	6.95749	15.6465	0.5157174	TCEANC2	transcription elongation factor A N-terminal and central domain containing 2
GI_20986528-I	1.40E-10	1.63E-11	-6.95505	15.63161	-0.3617921	MAPK1	mitogen-activated protein kinase 1
GI_28372558-S	1.41E-10	1.65E-11	-6.95312	15.61986	-0.6382165	TCERG1L	transcription elongation regulator 1 like
GI_33589845-S	1.42E-10	1.67E-11	6.95163	15.61079	0.357817	6-Mar	membrane associated ring-CH-type finger 6
GI_27734733-S	1.42E-10	1.67E-11	6.95163	15.61078	0.4080392	HEXDC	hexosaminidase D
GI_19923224-S	1.43E-10	1.68E-11	-6.95096	15.60671	-0.5419631	OMG	oligodendrocyte myelin glycoprotein
GI_44890064-S	1.43E-10	1.68E-11	-6.95029	15.60263	-0.2749448	GCFC2	GC-rich sequence DNA-binding factor 2
GI_33946331-S	1.46E-10	1.72E-11	6.94684	15.58167	0.2865277	WWP1	WW domain containing E3 ubiquitin protein ligase 1
GI_41281953-S	1.47E-10	1.73E-11	-6.94587	15.57574	-0.2760939	GNPDA1	glucosamine-6-phosphate deaminase 1
GI_11038670-S	1.47E-10	1.73E-11	6.94585	15.57561	0.3427875	PTTG1IP	pituitary tumor-transforming 1 interacting protein
GI_30181232-S	1.47E-10	1.74E-11	6.94493	15.56999	0.615839	LRCH4	leucine rich repeats and calponin homology domain containing 4
GI_22538464-S	1.49E-10	1.76E-11	-6.94348	15.56119	-0.2240597	PSMB3	proteasome subunit beta 3
GI_6042206-S	1.49E-10	1.76E-11	-6.94317	15.55929	-0.4085507	RAN	"RAN, member RAS oncogene family"
GI_20127543-S	1.52E-10	1.80E-11	-6.93979	15.53877	-0.4037546	MEMO1	mediator of cell motility 1
GI_17978513-S	1.54E-10	1.83E-11	6.93712	15.52249	0.6038526	TNS1	tensin 1
GI_37551274-S	1.54E-10	1.83E-11	-6.93695	15.52146	-0.3159335		
GI_23199977-A	1.54E-10	1.83E-11	6.9367	15.51999	0.3044859	ZMAT3	zinc finger matrin-type 3
GI_31377762-S	1.59E-10	1.89E-11	6.93194	15.49106	0.4626678	KLF15	Kruppel like factor 15
GI_30151609-S	1.60E-10	1.90E-11	6.93084	15.48436	0.3861976	PHF19	PHD finger protein 19
GI_21361486-S	1.63E-10	1.94E-11	6.92749	15.46403	0.5351625	ARHGEF26	Rho guanine nucleotide exchange factor 26
GI_20357538-A	1.65E-10	1.96E-11	-6.9257	15.45313	-0.6434564	ATP6V1G2	ATPase H+ transporting V1 subunit G2
GI_20070128-S	1.65E-10	1.97E-11	6.92472	15.44721	0.5277217	PTAFR	platelet activating factor receptor
GI_32880198-S	1.65E-10	1.98E-11	-6.92461	15.44653	-0.2344671	MKRN2	makorin ring finger protein 2
GI_30089931-A	1.71E-10	2.04E-11	6.91952	15.41563	0.3682416	ASB6	ankyrin repeat and SOCS box containing 6
GI_14149804-S	1.71E-10	2.04E-11	6.91914	15.41332	0.2861323	ENKD1	enkurin domain containing 1
GI_31541858-S	1.73E-10	2.07E-11	-6.91729	15.4021	-0.4206779	ACTR6	ARP6 actin-related protein 6 homolog
GI_27477044-A	1.73E-10	2.08E-11	-6.91664	15.39815	-0.4249332	MCAT	malonyl-CoA-acyl carrier protein transacylase
GI_9558740-S	1.73E-10	2.08E-11	-6.91623	15.3957	-0.4819824	FAM216A	family with sequence similarity 216 member A
GI_38142463-S	1.80E-10	2.16E-11	6.91038	15.36019	0.36051	HEATR6	HEAT repeat containing 6
GI_22094078-S	1.80E-10	2.16E-11	-6.91025	15.35943	-0.2684368	ZNHIT3	zinc finger HIT-type containing 3
GI_31341349-S	1.82E-10	2.19E-11	-6.90778	15.34444	-0.5098963	C14orf79	chromosome 14 open reading frame 79
GI_20143950-I	1.85E-10	2.23E-11	-6.90512	15.32832	-0.4223413	ITGB1BP1	integrin subunit beta 1 binding protein 1
GI_38327035-S	1.89E-10	2.28E-11	-6.90169	15.30756	-0.2605812	HAGH	hydroxyacylglutathione hydrolase
GI_15559208-S	1.90E-10	2.30E-11	-6.90032	15.29926	-0.6520977	IL33	interleukin 33
GI_21361148-S	1.94E-10	2.35E-11	-6.89686	15.27831	-0.9467884	RGS7	regulator of G-protein signaling 7
GI_4757793-S	1.94E-10	2.35E-11	-6.89648	15.27603	-0.4286952	ASMTL	acetylserotonin O-methyltransferase-like
GI_35038578-S	1.94E-10	2.35E-11	-6.89646	15.27592	-0.369386	TMEM65	transmembrane protein 65
GI_5031940-S	2.03E-10	2.46E-11	6.88943	15.23341	0.3100739	NFIB	nuclear factor I B
GI_8923591-S	2.04E-10	2.47E-11	-6.88869	15.22892	-0.373168	CDC37L1	cell division cycle 37 like 1
GI_21536448-S	2.04E-10	2.48E-11	-6.88828	15.22644	-0.2539375	PFDN1	prefoldin subunit 1
GI_44917611-S	2.08E-10	2.53E-11	6.88506	15.20695	0.6285048	KIF1C	kinesin family member 1C
GI_34222218-S	2.08E-10	2.53E-11	6.88489	15.20591	0.6390472	CBLB	Cbl proto-oncogene B
GI_14249553-S	2.15E-10	2.62E-11	-6.87903	15.17051	-0.3182889	SPRYD3	SPRY domain containing 3
GI_20127566-S	2.16E-10	2.63E-11	6.87861	15.16801	0.6534078	C1orf27	chromosome 1 open reading frame 27
GI_13375659-S	2.16E-10	2.64E-11	-6.87801	15.16437	-0.4001131	C2orf47	chromosome 2 open reading frame 47
GI_18105008-S	2.16E-10	2.64E-11	-6.87786	15.16344	-0.2274598	CAMLG	calcium modulating ligand
GI_4758153-S	2.16E-10	2.65E-11	-6.87762	15.162	-0.3449092	DFNA5	"DFNA5, deafness associated tumor suppressor"
GI_16905521-I	2.16E-10	2.65E-11	-6.87751	15.16135	-0.3416811	GOSR2	golgi SNAP receptor complex member 2
GI_31543155-S	2.24E-10	2.75E-11	-6.87155	15.12538	-0.5525122	PNMA6A	paraneoplastic Ma antigen family member 6A
GI_18426889-S	2.26E-10	2.77E-11	-6.87002	15.11614	-0.5992619		
GI_19923214-S	2.26E-10	2.78E-11	-6.86978	15.11468	-0.5654115	MEF2C	myocyte enhancer factor 2C
GI_8922115-S	2.27E-10	2.79E-11	6.86901	15.11004	0.5163572	CACFD1	calcium channel flower domain containing 1
GI_21362027-S	2.27E-10	2.80E-11	6.8687	15.10818	0.3747875	MORC4	MORC family CW-type zinc finger 4
GI_33469134-S	2.31E-10	2.84E-11	-6.8662	15.09312	-0.4332645	FRMD4A	FERM domain containing 4A
GI_13129099-S	2.35E-10	2.89E-11	-6.86332	15.0757	-0.3372238	DCTPP1	dCTP pyrophosphatase 1
GI_8922821-S	2.35E-10	2.90E-11	-6.8628	15.07259	-0.3576159	UBE2W	ubiquitin conjugating enzyme E2 W (putative)
GI_27894387-S	2.37E-10	2.92E-11	-6.8617	15.06597	-0.2756581	UQCRQ	ubiquinol-cytochrome c reductase complex III subunit VII
GI_37543880-S	2.37E-10	2.93E-11	-6.86134	15.0638	-0.8045239	RIMBP2	RIMS binding protein 2
GI_4826853-S	2.38E-10	2.94E-11	-6.8608	15.06054	-0.3001592	NDUFB8	NADH:ubiquinone oxidoreductase subunit B8
GI_23199980-S	2.41E-10	2.98E-11	6.85839	15.04601	0.2970698	WIPF2	WAS/WASL interacting protein family member 2
GI_31543066-S	2.44E-10	3.02E-11	-6.85647	15.03446	-0.4661103	CFAP52	cilia and flagella associated protein 52
GI_42560226-I	2.46E-10	3.05E-11	6.85499	15.02554	0.2458199	RBPJ	recombination signal binding protein for immunoglobulin kappa J region
GI_13162281-S	2.51E-10	3.11E-11	-6.85152	15.00462	-0.4735302	STS	"steroid sulfatase (microsomal), isozyme S"
GI_5231299-S	2.51E-10	3.12E-11	6.85102	15.00159	0.446268	ELAVL3	ELAV like neuron-specific RNA binding protein 3
GI_25952070-I	2.59E-10	3.22E-11	6.84596	14.97117	0.5713953		
GI_4507126-S	2.60E-10	3.23E-11	-6.84532	14.96729	-0.3211413	SNRPC	small nuclear ribonucleoprotein polypeptide C
GI_38348389-S	2.62E-10	3.27E-11	6.84356	14.9567	0.547423	FAM89A	family with sequence similarity 89 member A
GI_40548321-S	2.64E-10	3.29E-11	6.84251	14.95039	0.3487582	ARHGAP27	Rho GTPase activating protein 27
GI_7662339-S	2.64E-10	3.30E-11	6.84214	14.94821	0.2512744	MORC2	MORC family CW-type zinc finger 2
GI_7706090-S	2.66E-10	3.33E-11	6.84068	14.93941	0.458563	BFAR	bifunctional apoptosis regulator
GI_20270340-S	2.66E-10	3.33E-11	-6.84047	14.93813	-0.4271951	LYPLAL1	lysophospholipase like 1
GI_4809277-A	2.66E-10	3.33E-11	-6.84046	14.93808	-0.2994198	ANXA7	annexin A7
GI_24308126-S	2.71E-10	3.39E-11	-6.8376	14.92087	-0.4513589	DNAJC10	DnaJ heat shock protein family (Hsp40) member C10
GI_16554602-S	2.73E-10	3.43E-11	-6.83597	14.91107	-0.2331662	MRPS22	mitochondrial ribosomal protein S22
GI_31543395-S	2.80E-10	3.51E-11	-6.83193	14.88679	-0.4424071	PGAM1	phosphoglycerate mutase 1
GI_28558992-I	2.80E-10	3.52E-11	6.83174	14.88569	0.4100607	IFT88	intraflagellar transport 88
GI_8922600-S	2.85E-10	3.59E-11	-6.82833	14.86521	-0.3585055	ARL8B	ADP ribosylation factor like GTPase 8B
GI_34147323-S	2.86E-10	3.60E-11	-6.82783	14.86218	-0.5999507	SERPINE2	serpin family E member 2
GI_11345453-S	2.86E-10	3.61E-11	6.82774	14.86165	0.444399	FANCE	Fanconi anemia complementation group E
GI_6912711-S	2.91E-10	3.67E-11	-6.82502	14.84533	-0.2321975	TIMM8B	translocase of inner mitochondrial membrane 8 homolog B
GI_42660677-S	2.94E-10	3.71E-11	6.8231	14.83381	0.4129896		
GI_6857798-S	2.94E-10	3.72E-11	-6.82248	14.83003	-0.5655002	PGRMC1	progesterone receptor membrane component 1
GI_34147350-S	2.94E-10	3.73E-11	-6.82242	14.8297	-0.5818993	RASL11B	RAS like family 11 member B
GI_45433538-S	2.96E-10	3.75E-11	-6.82143	14.82378	-0.4003818	TIMM23	translocase of inner mitochondrial membrane 23
GI_40255181-S	3.01E-10	3.81E-11	6.81872	14.8075	0.623527	KCTD20	potassium channel tetramerization domain containing 20
GI_31543135-S	3.01E-10	3.82E-11	6.8182	14.80441	0.3351006	MAF1	"MAF1 homolog, negative regulator of RNA polymerase III"
GI_4885170-S	3.06E-10	3.88E-11	-6.8158	14.78998	-0.5440225	MAMLD1	mastermind like domain containing 1
GI_36030972-S	3.08E-10	3.92E-11	6.8143	14.78096	0.5823344	UBXN2A	UBX domain protein 2A
GI_13375741-S	3.11E-10	3.96E-11	-6.81257	14.77065	-0.5964432	RNASEH2B	ribonuclease H2 subunit B
GI_20070207-S	3.12E-10	3.98E-11	-6.81186	14.76636	-0.3248046	RHEB	Ras homolog enriched in brain
GI_18379348-S	3.14E-10	4.00E-11	6.81081	14.76005	0.4113687	VAT1	vesicle amine transport 1
GI_21314672-S	3.14E-10	4.01E-11	6.81069	14.75935	0.561234	HIGD1B	HIG1 hypoxia inducible domain family member 1B
GI_33356165-S	3.18E-10	4.07E-11	-6.80828	14.74492	-0.2331342	R3HDM2	R3H domain containing 2
GI_34147410-S	3.22E-10	4.11E-11	-6.80647	14.73405	-0.274793	DCUN1D5	defective in cullin neddylation 1 domain containing 5
GI_34916055-I	3.22E-10	4.12E-11	-6.80611	14.73189	-0.45864	KLC1	kinesin light chain 1
