ID	adj.P.Val	P.Value	t	B	logFC	Gene	Gene.title
34333_at	1.58E-01	3.32E-02	-2.2587657	-4.252753	-0.52865694	JOSD1	Josephin domain containing 1
40671_g_at	1.58E-01	3.32E-02	2.2582924	-4.253652	0.74234638	KYNU	kynureninase
37345_at	1.58E-01	3.32E-02	2.2582077	-4.253813	1.02938693	CALU	calumenin
40353_at	1.58E-01	3.33E-02	2.2573819	-4.255382	0.80830713	DPY19L4	dpy-19 like 4 (C. elegans)
33374_at	1.58E-01	3.33E-02	2.2571931	-4.255741	1.20872684	C2	complement component 2
40051_at	1.59E-01	3.35E-02	2.2548445	-4.260201	1.67157129	TRAM2	translocation associated membrane protein 2
32243_g_at	1.59E-01	3.36E-02	2.253462	-4.262826	0.77082384	CRYAB	crystallin alpha B
39288_at	1.59E-01	3.36E-02	-2.2534504	-4.262848	-0.75023426	CADM3	cell adhesion molecule 3
32565_at	1.59E-01	3.36E-02	-2.252874	-4.263941	-0.91352771	SMARCD3	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
37604_at	1.59E-01	3.36E-02	2.2527939	-4.264093	1.51796164	HNMT	histamine N-methyltransferase
36184_at	1.60E-01	3.37E-02	2.2517353	-4.266102	0.67585944	PLOD1	"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1"
41531_at	1.60E-01	3.38E-02	2.2510624	-4.267378	2.34254666	TM4SF1	transmembrane 4 L six family member 1
37391_at	1.60E-01	3.38E-02	2.2500572	-4.269284	0.85423065	CTSL	cathepsin L
32944_at	1.61E-01	3.39E-02	2.2487043	-4.271849	0.90663619	ROBO1	roundabout guidance receptor 1
38685_at	1.61E-01	3.40E-02	-2.2474098	-4.274302	-0.36964827	STX12	syntaxin 12
34813_at	1.61E-01	3.40E-02	-2.2471416	-4.27481	-0.69736314	EIF1AX	"eukaryotic translation initiation factor 1A, X-linked"
1997_s_at	1.61E-01	3.41E-02	2.246824	-4.275411	1.07061282	BAX	"BCL2 associated X, apoptosis regulator"
38423_at	1.62E-01	3.42E-02	2.2451264	-4.278626	0.57897855	FAM134C	family with sequence similarity 134 member C
40786_at	1.62E-01	3.42E-02	-2.2446425	-4.279542	-0.60554189	PPP2R5C	protein phosphatase 2 regulatory subunit B'gamma
35790_at	1.62E-01	3.43E-02	-2.2439802	-4.280796	-0.39533864	VPS26A	"VPS26, retromer complex component A"
286_at	1.62E-01	3.43E-02	2.2437665	-4.2812	1.68988435	HIST2H2AA4///HIST2H2AA3	"histone cluster 2, H2aa4///histone cluster 2, H2aa3"
41634_at	1.62E-01	3.43E-02	-2.2434552	-4.281789	-0.73694091	SECISBP2L	SECIS binding protein 2 like
314_at	1.62E-01	3.43E-02	2.2434419	-4.281815	0.64118384	PIGB	phosphatidylinositol glycan anchor biosynthesis class B
40936_at	1.62E-01	3.44E-02	-2.2425449	-4.283512	-0.80367555	LOC101929500///CRIM1	uncharacterized LOC101929500///cysteine rich transmembrane BMP regulator 1
35816_at	1.62E-01	3.44E-02	2.2424506	-4.28369	0.37238034	CSTB	cystatin B
35303_at	1.63E-01	3.45E-02	-2.241071	-4.2863	-0.6727062	INSIG1	insulin induced gene 1
35337_at	1.64E-01	3.47E-02	2.2377769	-4.292526	0.77449046	FBXO7	F-box protein 7
32229_at	1.64E-01	3.48E-02	2.2371538	-4.293703	0.56891257	EIF4E2	eukaryotic translation initiation factor 4E family member 2
33614_at	1.64E-01	3.48E-02	2.2369042	-4.294174	0.76737895	SNORA68///RPL18A	"small nucleolar RNA, H/ACA box 68///ribosomal protein L18a"
37578_at	1.64E-01	3.48E-02	2.236831	-4.294313	0.91520929	AFAP1	actin filament associated protein 1
34031_i_at	1.64E-01	3.48E-02	2.2364563	-4.29502	1.1155724	KRIT1	"KRIT1, ankyrin repeat containing"
36763_at	1.64E-01	3.48E-02	-2.2361393	-4.295619	-0.21272256	WNT7A	Wnt family member 7A
34860_g_at	1.64E-01	3.49E-02	2.2358923	-4.296085	0.431406	MAGED2	MAGE family member D2
37032_at	1.64E-01	3.49E-02	2.2356766	-4.296493	3.14874591	LOC101928916///NNMT	uncharacterized LOC101928916///nicotinamide N-methyltransferase
39389_at	1.65E-01	3.50E-02	2.233732	-4.300163	0.76342638	CD9	CD9 molecule
38296_at	1.65E-01	3.52E-02	2.2319915	-4.303447	0.45482353	MED20	mediator complex subunit 20
38313_at	1.65E-01	3.52E-02	-2.2318917	-4.303635	-1.35870122	ABCA2	ATP binding cassette subfamily A member 2
38989_at	1.65E-01	3.52E-02	-2.2313119	-4.304728	-0.72465585	HMCES	"5-hydroxymethylcytosine (hmC) binding, ES cell-specific"
2090_i_at	1.65E-01	3.52E-02	-2.230817	-4.305662	-0.54088465	WNT6	Wnt family member 6
34530_at	1.65E-01	3.52E-02	2.2308158	-4.305664	0.59302229	LINC00847	long intergenic non-protein coding RNA 847
36758_at	1.65E-01	3.53E-02	2.2305197	-4.306222	1.18640188	SLC38A6	solute carrier family 38 member 6
38710_at	1.65E-01	3.53E-02	-2.2302168	-4.306793	-1.34860391	LOC101927673///OTUB1	"uncharacterized LOC101927673///OTU deubiquitinase, ubiquitin aldehyde binding 1"
33127_at	1.65E-01	3.53E-02	2.2300395	-4.307127	1.50408137	LOXL2	lysyl oxidase like 2
40931_at	1.65E-01	3.53E-02	2.2299888	-4.307223	0.81494948	TMED5	transmembrane p24 trafficking protein 5
41287_s_at	1.65E-01	3.53E-02	-2.2299109	-4.30737	-1.37418272	CALM1	calmodulin 1
39827_at	1.65E-01	3.54E-02	2.2293614	-4.308405	0.90312354	DDIT4	DNA damage inducible transcript 4
37542_at	1.66E-01	3.55E-02	2.2272478	-4.312388	1.01331973	LHFPL2	lipoma HMGIC fusion partner-like 2
33988_at	1.66E-01	3.55E-02	2.2271296	-4.31261	0.35564541	TMBIM6	transmembrane BAX inhibitor motif containing 6
612_s_at	1.66E-01	3.55E-02	-2.2270538	-4.312753	-1.28099983	CNP	"2',3'-cyclic nucleotide 3' phosphodiesterase"
38037_at	1.66E-01	3.56E-02	2.2267015	-4.313416	0.97689235	HBEGF	heparin binding EGF like growth factor
38652_at	1.66E-01	3.56E-02	2.2260504	-4.314642	0.5064798	WBP1L	WW domain binding protein 1-like
32800_at	1.66E-01	3.57E-02	2.2251353	-4.316365	0.73341092	RXRA	retinoid X receptor alpha
39634_at	1.67E-01	3.58E-02	-2.2230612	-4.320268	-1.44365818	SLIT2	slit guidance ligand 2
40493_at	1.68E-01	3.60E-02	2.2205247	-4.325038	1.607459	CD44	CD44 molecule (Indian blood group)
32629_f_at	1.68E-01	3.61E-02	2.2195301	-4.326907	1.65597667	BTN3A1	butyrophilin subfamily 3 member A1
2045_s_at	1.69E-01	3.62E-02	2.2184095	-4.329013	0.68527998	HCK	"HCK proto-oncogene, Src family tyrosine kinase"
39977_at	1.69E-01	3.62E-02	-2.2178617	-4.330042	-0.64426678	ZBTB11	zinc finger and BTB domain containing 11
38408_at	1.69E-01	3.63E-02	-2.2171807	-4.331321	-1.11803878	TSPAN7	tetraspanin 7
38297_at	1.70E-01	3.65E-02	-2.2136732	-4.337904	-0.59761444	PITPNM1	phosphatidylinositol transfer protein membrane associated 1
33726_at	1.70E-01	3.66E-02	2.2131153	-4.33895	0.64615112	POLR2D	RNA polymerase II subunit D
37161_at	1.71E-01	3.67E-02	-2.2119737	-4.341091	-0.83453433	RSL1D1	ribosomal L1 domain containing 1
34699_at	1.71E-01	3.67E-02	2.2112306	-4.342484	1.49037637	CD2AP	CD2 associated protein
870_f_at	1.71E-01	3.68E-02	-2.2098907	-4.344996	-0.79412904	MT3	metallothionein 3
39901_at	1.71E-01	3.69E-02	-2.209744	-4.345271	-1.99053615	EDIL3	EGF like repeats and discoidin domains 3
38988_at	1.71E-01	3.69E-02	2.2088995	-4.346853	0.77809011	WHSC1	Wolf-Hirschhorn syndrome candidate 1
36905_at	1.71E-01	3.69E-02	2.2087952	-4.347048	0.35983016	MAP3K7	mitogen-activated protein kinase kinase kinase 7
809_at	1.71E-01	3.69E-02	2.2086273	-4.347363	0.42718956	RAB27A	"RAB27A, member RAS oncogene family"
36998_s_at	1.72E-01	3.70E-02	-2.208299	-4.347978	-0.46614483	ATXN2	ataxin 2
32180_s_at	1.72E-01	3.70E-02	2.2078972	-4.34873	0.40263512	FAM193A	family with sequence similarity 193 member A
39453_at	1.72E-01	3.71E-02	-2.2070078	-4.350396	-0.12040272		
37507_i_at	1.72E-01	3.71E-02	2.2069704	-4.350466	1.03367359	PRPF40A	pre-mRNA processing factor 40 homolog A
1857_at	1.72E-01	3.71E-02	-2.2068078	-4.35077	-0.53052313	SMAD7	SMAD family member 7
553_g_at	1.72E-01	3.72E-02	2.2059095	-4.352452	0.4817296	ARHGAP1	Rho GTPase activating protein 1
41757_at	1.72E-01	3.72E-02	-2.2058192	-4.35262	-0.54173591	VAPB	VAMP associated protein B and C
33421_s_at	1.72E-01	3.72E-02	-2.2056733	-4.352893	-0.71981536	SC5D	sterol-C5-desaturase
41557_at	1.72E-01	3.73E-02	2.2045893	-4.354922	0.38812427	SKIV2L2	Ski2 like RNA helicase 2
39875_at	1.73E-01	3.75E-02	-2.2016996	-4.360326	-0.43551402	WASL	Wiskott-Aldrich syndrome like
1486_at	1.73E-01	3.75E-02	2.2013214	-4.361033	0.70542371	POLR2J	RNA polymerase II subunit J
37344_at	1.73E-01	3.75E-02	2.2011651	-4.361325	2.74121406	HLA-DMA	"major histocompatibility complex, class II, DM alpha"
41433_at	1.73E-01	3.76E-02	2.2008257	-4.361959	2.56335501	VCAM1	vascular cell adhesion molecule 1
35214_at	1.73E-01	3.76E-02	2.200692	-4.362209	1.57940737	UGDH	UDP-glucose 6-dehydrogenase
34239_at	1.74E-01	3.76E-02	-2.1998326	-4.363815	-0.80839679	N4BP2L1	NEDD4 binding protein 2 like 1
33510_s_at	1.74E-01	3.77E-02	-2.1994408	-4.364547	-0.28514765	GRM1	glutamate metabotropic receptor 1
41674_at	1.74E-01	3.78E-02	-2.1973985	-4.368361	-1.44941447	FGF12	fibroblast growth factor 12
36135_at	1.75E-01	3.79E-02	-2.1969788	-4.369144	-0.42357649	MIR6733///EBNA1BP2	microRNA 6733///EBNA1 binding protein 2
34184_at	1.75E-01	3.80E-02	2.1946553	-4.37348	1.22691779	APC2	"APC2, WNT signaling pathway regulator"
36617_at	1.76E-01	3.82E-02	2.1932232	-4.376151	1.15953663	ID1	"inhibitor of DNA binding 1, HLH protein"
428_s_at	1.76E-01	3.82E-02	2.1926427	-4.377233	0.59723034	B2M	beta-2-microglobulin
38141_at	1.76E-01	3.83E-02	-2.191591	-4.379193	-0.53591743	C5orf22	chromosome 5 open reading frame 22
38394_at	1.76E-01	3.83E-02	-2.191237	-4.379853	-1.24887886	GPD1L	glycerol-3-phosphate dehydrogenase 1-like
39512_s_at	1.76E-01	3.83E-02	-2.1909524	-4.380383	-0.30577074	INPP4A	inositol polyphosphate-4-phosphatase type I A
40528_at	1.76E-01	3.84E-02	-2.1907985	-4.38067	-2.96513011	LHX2	LIM homeobox 2
38894_g_at	1.77E-01	3.84E-02	2.1899969	-4.382163	1.09972076	NCF4	neutrophil cytosolic factor 4
312_s_at	1.77E-01	3.84E-02	-2.1898559	-4.382426	-0.62638922	PTK2	protein tyrosine kinase 2
32845_at	1.77E-01	3.85E-02	2.1895	-4.383089	1.13039276	HSPG2	heparan sulfate proteoglycan 2
34960_g_at	1.77E-01	3.86E-02	-2.1879522	-4.385971	-0.71193595	FCER2	Fc fragment of IgE receptor II
36056_g_at	1.77E-01	3.86E-02	2.187892	-4.386083	0.23359553	MAU2	MAU2 sister chromatid cohesion factor
38808_at	1.77E-01	3.86E-02	2.1878063	-4.386242	0.63855708	ADRM1	adhesion regulating molecule 1
34286_at	1.78E-01	3.87E-02	-2.1860832	-4.389449	-1.42088219	BCAS2	breast carcinoma amplified sequence 2
40520_g_at	1.78E-01	3.89E-02	2.1843073	-4.392752	1.07266729	PTPRC	"protein tyrosine phosphatase, receptor type C"
36138_at	1.78E-01	3.89E-02	-2.1841494	-4.393046	-0.49168648	CAPNS1	calpain small subunit 1
35258_f_at	1.79E-01	3.90E-02	2.1827984	-4.395557	0.75984425	SCAF11	SR-related CTD associated factor 11
37000_at	1.79E-01	3.90E-02	-2.1825451	-4.396028	-0.73950182	MPC2	mitochondrial pyruvate carrier 2
41830_at	1.79E-01	3.91E-02	2.1822835	-4.396514	0.5257488	EFCAB14	EF-hand calcium binding domain 14
160_at	1.79E-01	3.91E-02	-2.1821621	-4.39674	-0.98482639	STAM	signal transducing adaptor molecule
40782_at	1.79E-01	3.91E-02	2.1817897	-4.397432	1.33593797	DHRS3	dehydrogenase/reductase 3
38575_at	1.79E-01	3.91E-02	2.1814895	-4.39799	1.28848547	MALT1	MALT1 paracaspase
34201_at	1.79E-01	3.91E-02	-2.1813021	-4.398338	-0.79904304	DNAJA2	DnaJ heat shock protein family (Hsp40) member A2
38826_at	1.79E-01	3.92E-02	2.1810585	-4.39879	2.39621644	6-Sep	septin 6
36308_at	1.80E-01	3.93E-02	2.1790822	-4.402461	1.68654083	ZIC1	Zic family member 1
40715_at	1.80E-01	3.94E-02	2.1781636	-4.404166	0.55849074	CD180	CD180 molecule
1342_g_at	1.80E-01	3.94E-02	-2.1779639	-4.404536	-0.77572792	TERF1	telomeric repeat binding factor 1
32261_at	1.80E-01	3.95E-02	2.1769994	-4.406326	0.83290005	BAZ1B	bromodomain adjacent to zinc finger domain 1B
35012_at	1.80E-01	3.95E-02	2.1769037	-4.406504	1.70743561	MNDA	myeloid cell nuclear differentiation antigen
41551_at	1.80E-01	3.95E-02	2.1766294	-4.407013	0.53459899	RER1	retention in endoplasmic reticulum sorting receptor 1
34075_at	1.81E-01	3.96E-02	-2.1753823	-4.409326	-0.9168804	PCGF3	polycomb group ring finger 3
34110_g_at	1.81E-01	3.96E-02	-2.1751702	-4.409719	-1.51689696	LOC102724788///PRODH	"proline dehydrogenase 1, mitochondrial///proline dehydrogenase 1"
38361_g_at	1.81E-01	3.97E-02	-2.1746325	-4.410716	-0.41011298	RASGRP2	RAS guanyl releasing protein 2
120_at	1.81E-01	3.98E-02	2.1729745	-4.413789	1.96853388	ITGA1	integrin subunit alpha 1
41579_s_at	1.81E-01	3.98E-02	-2.1729261	-4.413879	-0.76530401	PRKCI	protein kinase C iota
35801_at	1.81E-01	3.99E-02	2.1726304	-4.414427	0.30935406	ITPA	inosine triphosphatase
133_at	1.81E-01	3.99E-02	2.1721793	-4.415263	2.48292336	CTSC	cathepsin C
AFFX-ThrX-M_at	1.81E-01	3.99E-02	2.1718392	-4.415893	0.98243765		
35707_at	1.81E-01	3.99E-02	2.1718293	-4.415911	1.28068079	GLB1L2	galactosidase beta 1 like 2
1737_s_at	1.82E-01	3.99E-02	2.1715248	-4.416475	1.80698519	IGFBP4	insulin like growth factor binding protein 4
34685_at	1.82E-01	4.00E-02	-2.170985	-4.417475	-0.58058952	PYROXD1	pyridine nucleotide-disulphide oxidoreductase domain 1
837_s_at	1.82E-01	4.00E-02	-2.1703361	-4.418677	-2.38255291	ME1	malic enzyme 1
39332_at	1.82E-01	4.01E-02	2.1696954	-4.419863	0.70603057	TUBB2B	tubulin beta 2B class IIb
35830_at	1.82E-01	4.02E-02	2.1683749	-4.422307	0.64619763	XPO6	exportin 6
543_g_at	1.82E-01	4.02E-02	-2.1683535	-4.422347	-1.95779465	CRABP1	cellular retinoic acid binding protein 1
1180_g_at	1.82E-01	4.02E-02	-2.1682942	-4.422456	-0.42106937	SNORD14D///SNORD14C///HSPA8	"small nucleolar RNA, C/D box 14D///small nucleolar RNA, C/D box 14C///heat shock protein family A (Hsp70) member 8"
32412_at	1.83E-01	4.04E-02	2.1665446	-4.425693	0.30171298	RPS14	ribosomal protein S14
32564_at	1.83E-01	4.04E-02	2.1656168	-4.427409	0.63056173	SEC61B	Sec61 translocon beta subunit
35396_at	1.83E-01	4.05E-02	2.1651193	-4.428328	1.36673512	HAS2	hyaluronan synthase 2
32290_at	1.84E-01	4.06E-02	-2.1636286	-4.431083	-0.78453814	SCAMP1	secretory carrier membrane protein 1
40330_at	1.84E-01	4.07E-02	2.1627314	-4.432741	1.09639147	PLCE1	phospholipase C epsilon 1
35661_g_at	1.84E-01	4.07E-02	-2.1625708	-4.433038	-0.10431539	SAG	S-antigen visual arrestin
41850_s_at	1.85E-01	4.08E-02	-2.1609383	-4.436052	-2.09395562	CCDC85B	coiled-coil domain containing 85B
40184_at	1.85E-01	4.10E-02	2.1595408	-4.438632	0.58181558	CSNK1A1	casein kinase 1 alpha 1
37310_at	1.85E-01	4.10E-02	2.1594513	-4.438797	2.77971104	PLAU	"plasminogen activator, urokinase"
35698_at	1.85E-01	4.10E-02	2.1588019	-4.439995	2.50026988	CFI	complement factor I
40221_at	1.86E-01	4.11E-02	2.1580596	-4.441365	0.71273209	TAF1C	"TATA-box binding protein associated factor, RNA polymerase I subunit C"
33183_at	1.86E-01	4.12E-02	2.1573075	-4.442752	0.63427783	GALK1	galactokinase 1
40065_s_at	1.86E-01	4.12E-02	-2.1572223	-4.442909	-0.67200474	DLG1	discs large MAGUK scaffold protein 1
36256_at	1.86E-01	4.12E-02	2.1566423	-4.443979	1.18524616	LSAMP	limbic system-associated membrane protein
39641_at	1.86E-01	4.12E-02	-2.1565429	-4.444162	-0.25519866	CCNO	cyclin O
36657_at	1.86E-01	4.13E-02	2.1561073	-4.444965	1.58366873	APOC4-APOC2///APOC4///APOC2	APOC4-APOC2 readthrough (NMD candidate)///apolipoprotein C4///apolipoprotein C2
37468_at	1.86E-01	4.13E-02	-2.1556541	-4.4458	-0.90798501	JAK2	Janus kinase 2
34473_at	1.87E-01	4.14E-02	2.1541556	-4.448562	1.02903504	TLR5	toll like receptor 5
40516_at	1.87E-01	4.14E-02	2.1541161	-4.448634	1.61212172	AHR	aryl hydrocarbon receptor
36061_at	1.87E-01	4.15E-02	2.1530201	-4.450653	1.42288091	SEMA5A	semaphorin 5A
37975_at	1.87E-01	4.16E-02	2.1515732	-4.453318	1.36455266	CYBB	cytochrome b-245 beta chain
39355_at	1.87E-01	4.17E-02	-2.1515216	-4.453412	-0.68346035	ABCE1	ATP binding cassette subfamily E member 1
37011_at	1.87E-01	4.17E-02	2.1514359	-4.45357	1.13711581	AIF1	allograft inflammatory factor 1
603_at	1.88E-01	4.18E-02	2.1503991	-4.455478	0.58682578	NR2C1	nuclear receptor subfamily 2 group C member 1
33059_at	1.88E-01	4.19E-02	-2.1484083	-4.459141	-0.90764287	PART1	prostate androgen-regulated transcript 1 (non-protein coding)
32784_at	1.89E-01	4.20E-02	2.1474859	-4.460837	0.58840133	PRPF4B	pre-mRNA processing factor 4B
40649_at	1.89E-01	4.20E-02	-2.1470908	-4.461563	-2.0422898	PCSK1	proprotein convertase subtilisin/kexin type 1
34820_at	1.89E-01	4.20E-02	2.1470192	-4.461695	0.62264136	PTN	pleiotrophin
34385_at	1.89E-01	4.21E-02	2.1465924	-4.462479	0.31486594	SDHC	succinate dehydrogenase complex subunit C
1321_s_at	1.89E-01	4.21E-02	2.1459748	-4.463614	1.67252197	EMP1	epithelial membrane protein 1
37670_at	1.89E-01	4.22E-02	-2.1452767	-4.464897	-0.80001544	ANXA7	annexin A7
34302_at	1.90E-01	4.23E-02	2.143748	-4.467705	0.91666655	EIF3G	eukaryotic translation initiation factor 3 subunit G
32670_at	1.90E-01	4.23E-02	2.1436281	-4.467925	0.77543513	THBS3	thrombospondin 3
39260_at	1.90E-01	4.24E-02	2.143447	-4.468258	2.05696277	SLC16A4	solute carrier family 16 member 4
39340_at	1.90E-01	4.24E-02	2.1428508	-4.469352	0.54673849	HEXA	hexosaminidase subunit alpha
1979_s_at	1.90E-01	4.25E-02	2.1420557	-4.470812	0.76480129	NOP2	NOP2 nucleolar protein
37741_at	1.90E-01	4.25E-02	2.1414719	-4.471883	0.52497824	PYCR1	pyrroline-5-carboxylate reductase 1
33108_i_at	1.90E-01	4.26E-02	2.140823	-4.473074	1.48901064	SOX2	SRY-box 2
820_at	1.90E-01	4.26E-02	2.1408194	-4.473081	0.7664513	MGST2	microsomal glutathione S-transferase 2
39516_at	1.91E-01	4.27E-02	2.1398533	-4.474853	0.77951755	POP5	"POP5 homolog, ribonuclease P/MRP subunit"
41438_at	1.91E-01	4.27E-02	2.1397225	-4.475093	0.75500996	OSBPL8	oxysterol binding protein like 8
40129_at	1.91E-01	4.27E-02	2.1395343	-4.475438	0.54753122	PRKDC	"protein kinase, DNA-activated, catalytic polypeptide"
39981_at	1.91E-01	4.27E-02	2.1395069	-4.475488	0.59732803	MSR1	macrophage scavenger receptor 1
33256_at	1.91E-01	4.28E-02	-2.1385173	-4.477303	-0.52577933	SLC25A12	solute carrier family 25 member 12
39621_at	1.91E-01	4.28E-02	-2.1384369	-4.47745	-1.26330657	OTUD3	OTU deubiquitinase 3
36618_g_at	1.91E-01	4.29E-02	2.1378096	-4.4786	1.68861947	ID1	"inhibitor of DNA binding 1, HLH protein"
36611_at	1.92E-01	4.30E-02	-2.1366357	-4.480751	-0.37921297	ACP1	"acid phosphatase 1, soluble"
33881_at	1.92E-01	4.30E-02	-2.1366033	-4.480811	-0.66043874	ACSL3	acyl-CoA synthetase long-chain family member 3
1527_s_at	1.92E-01	4.30E-02	-2.1363613	-4.481254	-1.15522016	N4BP2L1	NEDD4 binding protein 2 like 1
41063_g_at	1.92E-01	4.30E-02	2.1361835	-4.48158	0.46124417	PCGF1	polycomb group ring finger 1
33219_at	1.92E-01	4.30E-02	-2.1359563	-4.481996	-0.79702147	USP33	ubiquitin specific peptidase 33
31637_s_at	1.92E-01	4.31E-02	-2.1354778	-4.482873	-0.83579205	NR1D1///THRA	"nuclear receptor subfamily 1 group D member 1///thyroid hormone receptor, alpha"
40745_at	1.92E-01	4.31E-02	2.1352008	-4.48338	0.55378678	AP1B1	adaptor related protein complex 1 beta 1 subunit
37577_at	1.92E-01	4.32E-02	2.1337595	-4.486019	0.95262389	ARHGAP19	Rho GTPase activating protein 19
34663_at	1.92E-01	4.32E-02	2.1337199	-4.486091	1.22340546	FCGR2B	Fc fragment of IgG receptor IIb
35259_s_at	1.92E-01	4.32E-02	2.1335076	-4.48648	0.85696368	SCAF11	SR-related CTD associated factor 11
32208_at	1.92E-01	4.33E-02	2.1330989	-4.487228	0.62965213	KIAA0355	KIAA0355
38237_at	1.92E-01	4.33E-02	2.1327018	-4.487955	0.85522732	GGT5	gamma-glutamyltransferase 5
32550_r_at	1.92E-01	4.33E-02	2.1325213	-4.488285	0.58977884	CEBPA	CCAAT/enhancer binding protein alpha
1145_g_at	1.93E-01	4.34E-02	-2.1321023	-4.489052	-1.78680598	FGFR2	fibroblast growth factor receptor 2
160033_s_at	1.93E-01	4.35E-02	2.1303373	-4.49228	0.62811708	XRCC1	X-ray repair cross complementing 1
33198_at	1.93E-01	4.35E-02	2.1302714	-4.492401	0.48788718	ARL2BP	ADP ribosylation factor like GTPase 2 binding protein
35879_at	1.93E-01	4.35E-02	-2.1302478	-4.492444	-1.12906319	GAL	galanin and GMAP prepropeptide
798_at	1.93E-01	4.36E-02	2.1295526	-4.493715	0.72507937	PRIM1	primase (DNA) subunit 1
34440_at	1.93E-01	4.36E-02	-2.1295059	-4.4938	-0.31750015	DGCR9	DiGeorge syndrome critical region gene 9 (non-protein coding)
37692_at	1.93E-01	4.36E-02	2.129179	-4.494398	0.86135134	DBI	"diazepam binding inhibitor, acyl-CoA binding protein"
34303_at	1.94E-01	4.38E-02	2.1277593	-4.496992	1.13917996	ZCCHC24	zinc finger CCHC-type containing 24
31795_at	1.94E-01	4.38E-02	-2.1274556	-4.497547	-0.23777731	GRK3	G protein-coupled receptor kinase 3
38993_r_at	1.94E-01	4.38E-02	-2.1269165	-4.498532	-0.59030661	TGOLN2	trans-golgi network protein 2
41871_at	1.94E-01	4.39E-02	2.1259481	-4.500301	3.42307989	PDPN	podoplanin
869_at	1.95E-01	4.41E-02	2.1246115	-4.502741	0.46864475	GTF2A2	general transcription factor IIA subunit 2
38070_at	1.95E-01	4.41E-02	-2.1242116	-4.503471	-0.43133808	6-Mar	membrane associated ring-CH-type finger 6
201_s_at	1.95E-01	4.41E-02	2.1238646	-4.504104	1.21332615	B2M	beta-2-microglobulin
34532_at	1.96E-01	4.43E-02	2.1216976	-4.508057	0.78525141		
35028_at	1.96E-01	4.43E-02	-2.1216463	-4.50815	-2.80526012	GABRB1	gamma-aminobutyric acid type A receptor beta1 subunit
34299_at	1.96E-01	4.43E-02	2.1214655	-4.50848	0.85794049	PATZ1	POZ/BTB and AT hook containing zinc finger 1
37913_at	1.96E-01	4.44E-02	2.1212911	-4.508798	1.13233192	DHFR	dihydrofolate reductase
41093_at	1.96E-01	4.44E-02	-2.1211053	-4.509137	-1.44719171	OPCML	opioid binding protein/cell adhesion molecule like
39550_at	1.96E-01	4.44E-02	2.1210886	-4.509167	0.95024026	COLGALT2	collagen beta(1-O)galactosyltransferase 2
33315_at	1.96E-01	4.44E-02	2.1208508	-4.509601	0.4516206	GCFC2	GC-rich sequence DNA-binding factor 2
31519_f_at	1.96E-01	4.44E-02	2.120756	-4.509774	0.42455979	BTF3P13	basic transcription factor 3 pseudogene 13
40862_i_at	1.96E-01	4.44E-02	-2.1207305	-4.50982	-1.37221752	CKB	creatine kinase B
41168_at	1.96E-01	4.45E-02	2.1202245	-4.510743	0.4440928	TAPBP	TAP binding protein (tapasin)
41199_s_at	1.96E-01	4.45E-02	2.1197937	-4.511528	0.60347229	SFPQ	splicing factor proline and glutamine rich
41741_at	1.96E-01	4.46E-02	2.1186127	-4.51368	0.57881068	RBM3	"RNA binding motif (RNP1, RRM) protein 3"
36007_at	1.96E-01	4.46E-02	2.1185714	-4.513755	1.10922844	OLFML2B	olfactomedin like 2B
36607_at	1.97E-01	4.47E-02	2.1175752	-4.515569	0.76374639	NAGA	alpha-N-acetylgalactosaminidase
39967_at	1.97E-01	4.48E-02	-2.1166619	-4.517232	-2.24690584	LDOC1	leucine zipper down-regulated in cancer 1
38904_at	1.97E-01	4.48E-02	-2.1164056	-4.517699	-0.5681283	SRC	"SRC proto-oncogene, non-receptor tyrosine kinase"
885_g_at	1.98E-01	4.50E-02	2.1146959	-4.520811	1.72155243	ITGA3	integrin subunit alpha 3
31505_at	1.98E-01	4.51E-02	2.11384	-4.522368	0.55808757	RPL8	ribosomal protein L8
40125_at	1.98E-01	4.51E-02	2.1129434	-4.523998	0.45224578	CANX	calnexin
37706_at	1.98E-01	4.52E-02	2.112657	-4.524519	0.36934299	GLG1	golgi glycoprotein 1
39976_at	1.98E-01	4.52E-02	2.1120507	-4.525622	0.630402	FEM1C	fem-1 homolog C
38525_at	1.98E-01	4.52E-02	2.1117409	-4.526185	0.70528127	STAM2	signal transducing adaptor molecule 2
40692_at	1.99E-01	4.53E-02	-2.1112724	-4.527036	-1.1120901	TLE4	transducin like enhancer of split 4
41782_g_at	1.99E-01	4.53E-02	2.1107344	-4.528014	0.79537153	PPFIA1	PTPRF interacting protein alpha 1
32028_at	1.99E-01	4.55E-02	2.1089601	-4.531237	0.73345016	PMM2	phosphomannomutase 2
39020_at	1.99E-01	4.55E-02	2.1085956	-4.531899	0.49231216	SIVA1	SIVA1 apoptosis inducing factor
41459_at	1.99E-01	4.56E-02	2.1084128	-4.532231	0.79772421	TPP2	tripeptidyl peptidase 2
39701_at	1.99E-01	4.56E-02	-2.1083806	-4.53229	-2.9726187	PEG3	paternally expressed 3
39392_at	1.99E-01	4.56E-02	2.108261	-4.532507	0.40048246	GNPAT	glyceronephosphate O-acyltransferase
183_at	2.01E-01	4.60E-02	-2.1041637	-4.539941	-1.59751564	MAP2	microtubule associated protein 2
