ID	adj.P.Val	P.Value	t	B	logFC	Gene	Gene.title
8112521	0.0097	3.00E-04	4.3207788	0.411329	0.8284983	NAIP	NLR family apoptosis inhibitory protein
8177527	0.0097	3.00E-04	4.3207788	0.411329	0.8284983	NAIP	NLR family apoptosis inhibitory protein
8169263	0.0097	3.00E-04	-4.3206038	0.410939	-0.639466	VSIG1	V-set and immunoglobulin domain containing 1
7982084	0.00973	3.01E-04	-4.3190852	0.407558	-1.9494796	SNORD115-44///SNORD115-43///SNORD115-41///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-33///SNORD115-31///SNORD115-29///SNORD115-26///SNORD115-22///SNORD115-16///SNORD115-14///SNORD115-11///SNORD115-3	"small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-33///small nucleolar RNA, C/D box 115-31///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-3"
8099302	0.00977	3.03E-04	-4.3167297	0.402312	-0.7276139	MIR95	microRNA 95
8023401	0.00977	3.03E-04	-4.3164954	0.40179	-0.6077704	CCDC68	coiled-coil domain containing 68
8168458	0.00977	3.03E-04	-4.3157658	0.400165	-1.167966	MAGEE1	MAGE family member E1
8025945	0.00977	3.03E-04	-4.315671	0.399954	-0.4688248	ZNF441	zinc finger protein 441
7937230	0.00978	3.04E-04	-4.3147159	0.397827	-0.6749014	SPRNP1///SYCE1	shadow of prion protein homolog (zebrafish) pseudogene 1///synaptonemal complex central element protein 1
7910022	0.0098	3.05E-04	-4.3131118	0.394254	-1.3867228	CNIH3	cornichon family AMPA receptor auxiliary protein 3
8111772	0.0098	3.05E-04	4.3129291	0.393847	0.7712075	DAB2	"DAB2, clathrin adaptor protein"
8115941	0.0098	3.06E-04	-4.312143	0.392096	-0.6603537	GPRIN1	G protein regulated inducer of neurite outgrowth 1
7912898	0.0098	3.06E-04	-4.3120547	0.3919	-0.8392568	ATP13A2	ATPase 13A2
7893171	0.0098	3.06E-04	4.3117545	0.391231	0.4620799		
7949080	0.0098	3.07E-04	-4.3112339	0.390072	-0.5697755	NRXN2	neurexin 2
7918474	0.0098	3.07E-04	4.3108613	0.389242	0.5015221	DRAM2	DNA damage regulated autophagy modulator 2
7935169	0.0098	3.07E-04	-4.3105752	0.388605	-0.8513895	CYP2C8///CYP2C19	cytochrome P450 family 2 subfamily C member 8///cytochrome P450 family 2 subfamily C member 19
7949518	0.00982	3.08E-04	-4.3091652	0.385465	-0.5889898	FIBP	FGF1 intracellular binding protein
8115327	0.00982	3.09E-04	4.3080459	0.382972	1.2092908	SPARC	secreted protein acidic and cysteine rich
7979615	0.00982	3.09E-04	-4.3078469	0.382529	-0.9522347	SPTB	"spectrin beta, erythrocytic"
8076169	0.00982	3.09E-04	-4.3078206	0.38247	-1.1656905	NPTXR	neuronal pentraxin receptor
7969995	0.00982	3.09E-04	-4.3077198	0.382246	-0.9011139	MYO16///MYO16	myosin XVI///myosin XVI
8004957	0.00982	3.09E-04	4.3075443	0.381855	1.2725714	DNAH9	dynein axonemal heavy chain 9
7949679	0.00982	3.10E-04	-4.3070117	0.380669	-1.6525391	SPTBN2	"spectrin beta, non-erythrocytic 2"
8102986	0.00982	3.10E-04	-4.3068861	0.380389	-0.6977177	FREM3	FRAS1 related extracellular matrix 3
8157173	0.00983	3.11E-04	4.3050377	0.376272	0.7104745	MUSK	muscle associated receptor tyrosine kinase
8092682	0.00983	3.11E-04	-4.304735	0.375598	-1.4537653	SST	somatostatin
8129120	0.00983	3.12E-04	-4.3044582	0.374982	-0.7354116	FAM162B	family with sequence similarity 162 member B
7967109	0.00983	3.12E-04	-4.3036076	0.373087	-0.4801412	C12orf43	chromosome 12 open reading frame 43
8040249	0.00983	3.13E-04	-4.3031035	0.371965	-0.3014031	ATP6V1C2///PDIA6	ATPase H+ transporting V1 subunit C2///protein disulfide isomerase family A member 6
8014841	0.00983	3.13E-04	4.3030737	0.371898	0.3990799	MED1	mediator complex subunit 1
7981111	0.00983	3.13E-04	4.3019489	0.369393	0.5479847	DICER1	"dicer 1, ribonuclease III"
7892561	0.00983	3.14E-04	4.3016343	0.368693	0.6180442		
7899841	0.00983	3.15E-04	-4.3004145	0.365976	-2.4324694	HPCA	hippocalcin
7982016	0.00983	3.15E-04	-4.2997803	0.364563	-1.9999456	SNORD115-24///SNORD115-43///SNORD115-42///SNORD115-40///SNORD115-36///SNORD115-29///SNORD115-25///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-5///SNORD115-4///SNORD115-1	"small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-25///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-15///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-1"
7982024	0.00983	3.15E-04	-4.2997803	0.364563	-1.9999456	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-33///SNORD115-30///SNORD115-29///SNORD115-25///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-3///SNORD115-1	"small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-33///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-25///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-21///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-15///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-3///small nucleolar RNA, C/D box 115-1"
7982030	0.00983	3.15E-04	-4.2997803	0.364563	-1.9999456	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-33///SNORD115-30///SNORD115-29///SNORD115-25///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-3///SNORD115-1	"small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-33///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-25///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-21///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-15///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-3///small nucleolar RNA, C/D box 115-1"
8129392	0.00983	3.16E-04	-4.2989284	0.362666	-0.5660544	SOGA3///KIAA0408	SOGA family member 3///KIAA0408
8147654	0.00983	3.16E-04	-4.2985315	0.361782	-0.3578827	POLR2K	RNA polymerase II subunit K
7982028	0.00983	3.16E-04	-4.2984956	0.361702	-2.0060782	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-35///SNORD115-34///SNORD115-33///SNORD115-31///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-22///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-3///SNORD115-1	"small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-35///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-33///small nucleolar RNA, C/D box 115-31///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-3///small nucleolar RNA, C/D box 115-1"
7982064	0.00983	3.16E-04	-4.2984956	0.361702	-2.0060782	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-35///SNORD115-34///SNORD115-33///SNORD115-31///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-22///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-3///SNORD115-1	"small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-35///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-33///small nucleolar RNA, C/D box 115-31///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-3///small nucleolar RNA, C/D box 115-1"
7982078	0.00983	3.16E-04	-4.2984956	0.361702	-2.0060782	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-35///SNORD115-34///SNORD115-33///SNORD115-31///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-22///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-3///SNORD115-1	"small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-35///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-33///small nucleolar RNA, C/D box 115-31///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-3///small nucleolar RNA, C/D box 115-1"
7982092	0.00983	3.16E-04	-4.2984956	0.361702	-2.0060782	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-35///SNORD115-34///SNORD115-33///SNORD115-31///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-22///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-6///SNORD115-5///SNORD115-3///SNORD115-1	"small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-35///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-33///small nucleolar RNA, C/D box 115-31///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-3///small nucleolar RNA, C/D box 115-1"
7938925	0.00983	3.16E-04	-4.298288	0.36124	-1.7725323	NELL1	neural EGFL like 1
8127145	0.00983	3.17E-04	4.2978162	0.360189	0.4223537	ELOVL5	ELOVL fatty acid elongase 5
8166784	0.00983	3.17E-04	-4.2978045	0.360163	-1.4170884	TSPAN7	tetraspanin 7
8038989	0.00983	3.17E-04	4.2977961	0.360144	0.5762551	ZNF600	zinc finger protein 600
7899192	0.00983	3.17E-04	4.2971019	0.358598	0.6057228	RPS6KA1	ribosomal protein S6 kinase A1
8147483	0.00983	3.17E-04	4.2966613	0.357617	0.3193776	MTDH	metadherin
7922756	0.00984	3.18E-04	-4.2958108	0.355723	-2.4764048	NMNAT2	nicotinamide nucleotide adenylyltransferase 2
8084206	0.00987	3.19E-04	4.2941442	0.352011	1.2032925	B3GNT5	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5"
8065165	0.00988	3.20E-04	4.2935388	0.350663	0.2386497	SNX5	sorting nexin 5
7985066	0.00988	3.20E-04	-4.2927539	0.348915	-0.6643537	TMEM266	transmembrane protein 266
8180326	0.00988	3.21E-04	4.2926967	0.348787	0.3822126	BAGE4	B melanoma antigen family member 4
8154953	0.00989	3.21E-04	-4.2915537	0.346242	-2.5500102	PHF24	PHD finger protein 24
8162777	0.00989	3.21E-04	-4.29155	0.346234	-2.82575	GABBR2	gamma-aminobutyric acid type B receptor subunit 2
8131506	0.00989	3.22E-04	-4.2911174	0.34527	-1.0043095	NXPH1	neurexophilin 1
8126121	0.00991	3.23E-04	-4.2900108	0.342806	-0.5469184	BTBD9	BTB domain containing 9
8075673	0.00991	3.23E-04	-4.2895405	0.341758	-1.0614983	RBFOX2	"RNA binding protein, fox-1 homolog 2"
8037847	0.00991	3.23E-04	-4.2893402	0.341312	-0.4180425	AP2S1	adaptor related protein complex 2 sigma 1 subunit
8049542	0.00991	3.24E-04	-4.2887014	0.339889	-1.8251752	LRRFIP1	LRR binding FLII interacting protein 1
7934393	0.00994	3.25E-04	-4.2869649	0.336022	-0.660267	PPP3CB///PPP3CB	protein phosphatase 3 catalytic subunit beta///protein phosphatase 3 catalytic subunit beta
8052803	0.00994	3.25E-04	-4.2868676	0.335805	-0.7847245	AAK1	AP2 associated kinase 1
8149551	0.00997	3.26E-04	-4.2849921	0.331628	-1.2273724	PSD3	pleckstrin and Sec7 domain containing 3
8048112	0.01	3.28E-04	-4.2827363	0.326604	-1.4716769	VWC2L	von Willebrand factor C domain containing protein 2-like
8054254	0.01	3.28E-04	-4.2827267	0.326583	-0.8587755	AFF3	AF4/FMR2 family member 3
7927389	0.01	3.28E-04	-4.2825769	0.326249	-0.4432602	MAPK8	mitogen-activated protein kinase 8
8139131	0.01	3.28E-04	-4.282435	0.325933	-2.4660816	AMPH	amphiphysin
7982088	0.01002	3.29E-04	-4.2811647	0.323104	-1.7578248	SNORD115-41	"small nucleolar RNA, C/D box 115-41"
8025004	0.01002	3.30E-04	4.2804441	0.321499	1.3632517	CAPS	calcyphosine
8137040	0.01002	3.30E-04	-4.2802488	0.321065	-2.237449		
7935116	0.01002	3.31E-04	-4.2788778	0.318011	-2.1745408	RBP4	retinol binding protein 4
7894400	0.01002	3.32E-04	4.2784677	0.317098	0.6425119		
7895470	0.01002	3.32E-04	4.2784677	0.317098	0.6425119		
8125843	0.01002	3.32E-04	-4.2784373	0.31703	-0.2781071	SPDEF	SAM pointed domain containing ETS transcription factor
7930099	0.01002	3.32E-04	-4.2784081	0.316965	-0.4715187	FBXL15	F-box and leucine rich repeat protein 15
7956759	0.01002	3.32E-04	4.2781426	0.316374	0.6159575	SRGAP1	SLIT-ROBO Rho GTPase activating protein 1
8087691	0.01003	3.32E-04	-4.2774189	0.314762	-1.2237585	CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2
7893058	0.01004	3.33E-04	-4.2762495	0.312157	-0.8341497		
8163896	0.01004	3.34E-04	4.2753252	0.310099	0.57025	STOM	stomatin
8109697	0.01004	3.35E-04	4.2747855	0.308897	0.5621531	CCNG1	cyclin G1
7952795	0.01004	3.35E-04	-4.2745924	0.308467	-1.4064779		
8133442	0.01004	3.35E-04	4.2745362	0.308342	0.5628588	LAT2	linker for activation of T-cells family member 2
8109149	0.01004	3.35E-04	-4.2742166	0.30763	-0.8525765	PCYOX1L	prenylcysteine oxidase 1 like
7905051	0.01004	3.35E-04	-4.2738058	0.306715	-0.2721088	PPIAL4A///PPIAL4G	peptidylprolyl isomerase A like 4A///peptidylprolyl isomerase A like 4G
7919162	0.01004	3.35E-04	-4.2738058	0.306715	-0.2721088	PPIAL4A///PPIAL4G	peptidylprolyl isomerase A like 4A///peptidylprolyl isomerase A like 4G
8139330	0.01007	3.37E-04	-4.2719412	0.302563	-1.9985731	CAMK2B	calcium/calmodulin dependent protein kinase II beta
7902977	0.01007	3.37E-04	-4.2713893	0.301333	-0.6932058	KIAA1107	KIAA1107
8160011	0.01007	3.37E-04	4.2711838	0.300876	0.2882228	KIAA2026	KIAA2026
8014144	0.01007	3.38E-04	-4.2711111	0.300714	-1.349631	ASIC2	acid sensing ion channel subunit 2
8020090	0.0101	3.39E-04	4.2696118	0.297375	0.5121293	TWSG1	twisted gastrulation BMP signaling modulator 1
7961215	0.0101	3.39E-04	-4.2689312	0.295859	-0.9362653	STYK1	serine/threonine/tyrosine kinase 1
7982090	0.0101	3.40E-04	-4.2684619	0.294814	-1.8073095	SNORD115-24///SNORD115-42///SNORD115-40///SNORD115-34///SNORD115-30///SNORD115-25///SNORD115-21///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-6///SNORD115-5///SNORD115-4	"small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-25///small nucleolar RNA, C/D box 115-21///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-15///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4"
8107005	0.0101	3.40E-04	4.2678374	0.293423	0.3947007	CAST	calpastatin
8016891	0.0101	3.40E-04	4.2675399	0.292761	0.7703724	VEZF1	vascular endothelial zinc finger 1
7934870	0.0101	3.40E-04	-4.2674568	0.292575	-0.417682	ATAD1	"ATPase family, AAA domain containing 1"
7976812	0.01011	3.41E-04	-4.2669936	0.291544	-2.0720034	SNORD113-4	"small nucleolar RNA, C/D box 113-4"
7913655	0.01013	3.42E-04	4.2655039	0.288226	1.3823997	ID3	"inhibitor of DNA binding 3, HLH protein"
8004510	0.01015	3.43E-04	4.2644687	0.285921	1.0767398	CD68	CD68 molecule
7918973	0.01015	3.44E-04	4.2630216	0.282698	1.8996871	SPAG17	sperm associated antigen 17
8073992	0.01015	3.44E-04	-4.2628768	0.282375	-0.9770357	PANX2	pannexin 2
7907222	0.01015	3.44E-04	4.2625813	0.281717	0.9523078	PRRX1	paired related homeobox 1
7899990	0.01015	3.45E-04	-4.2620965	0.280638	-1.1814881	NCDN	neurochondrin
8124240	0.01015	3.45E-04	-4.261672	0.279692	-1.272432	KIAA0319	KIAA0319
8013243	0.01015	3.45E-04	4.2615464	0.279413	0.8478027	SHMT1	serine hydroxymethyltransferase 1
8128956	0.01015	3.45E-04	4.2615065	0.279324	0.411784	FYN	"FYN proto-oncogene, Src family tyrosine kinase"
7919898	0.01015	3.45E-04	-4.2614491	0.279196	-0.3939218	SEMA6C	semaphorin 6C
7911941	0.01015	3.46E-04	-4.2607632	0.277668	-2.3779371	CHD5	chromodomain helicase DNA binding protein 5
8163930	0.01015	3.46E-04	-4.260477	0.277031	-0.6569507	NDUFA8	NADH:ubiquinone oxidoreductase subunit A8
8036252	0.01015	3.46E-04	-4.2603782	0.276811	-0.4491973	CLIP3	CAP-Gly domain containing linker protein 3
8112469	0.01015	3.47E-04	4.259802	0.275528	0.5043078	GUSBP9///GUSBP3///SMA5	"glucuronidase, beta pseudogene 9///glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene"
7968915	0.01015	3.47E-04	4.2597052	0.275312	0.4854609	GTF2F2	general transcription factor IIF subunit 2
7982018	0.01015	3.47E-04	-4.2594213	0.27468	-1.7842432	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-33///SNORD115-31///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-22///SNORD115-21///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-11///SNORD115-8///SNORD115-6///SNORD115-4///SNORD115-3	"small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-33///small nucleolar RNA, C/D box 115-31///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-21///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-15///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-3"
8132667	0.01015	3.48E-04	-4.258715	0.273107	-2.3203707	ADCY1	adenylate cyclase 1
7934215	0.01015	3.49E-04	-4.2575283	0.270464	-1.0962738	SPOCK2	"sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2"
8063942	0.01015	3.49E-04	-4.2573944	0.270166	-0.4941565	NTSR1	neurotensin receptor 1 (high affinity)
8061647	0.01015	3.49E-04	-4.2573876	0.270151	-0.538	XKR7	XK related 7
8039306	0.01015	3.49E-04	-4.256989	0.269263	-0.2682381	RDH13	retinol dehydrogenase 13
