ID	adj.P.Val	P.Value	t	B	logFC	Gene	Gene.title
ILMN_1659905	1.33E-03	3.78E-04	-3.6185293	-0.5005504	-1.46E-01	FKBP10	FK506 binding protein 10
ILMN_1771364	1.33E-03	3.78E-04	3.6183612	-0.5011154	3.92E-02	PNPLA5	patatin like phospholipase domain containing 5
ILMN_1810752	1.33E-03	3.78E-04	-3.6182975	-0.5013296	-6.29E-02	C4BPA	complement component 4 binding protein alpha
ILMN_1672102	1.33E-03	3.78E-04	3.6181808	-0.5017222	1.85E-01	PTPRB	"protein tyrosine phosphatase, receptor type B"
ILMN_2065606	1.33E-03	3.79E-04	-3.617594	-0.503695	-1.13E-01	TOMM40L	translocase of outer mitochondrial membrane 40 like
ILMN_1757845	1.34E-03	3.79E-04	3.6174471	-0.5041887	1.10E-01	SPIRE1	spire type actin nucleation factor 1
ILMN_1756572	1.34E-03	3.79E-04	-3.6173534	-0.5045036	-1.47E-01	COQ2	"coenzyme Q2, polyprenyltransferase"
ILMN_1854861	1.34E-03	3.80E-04	3.6172106	-0.5049834	1.21E-01	SYT7	synaptotagmin 7
ILMN_1697353	1.34E-03	3.80E-04	-3.6171486	-0.5051918	-5.17E-02	SIRPB2	signal regulatory protein beta 2
ILMN_2350296	1.34E-03	3.80E-04	3.6170119	-0.5056514	3.35E-02	AURKC	aurora kinase C
ILMN_1788813	1.34E-03	3.80E-04	3.6169514	-0.5058547	1.37E-01	RASL10B	RAS like family 10 member B
ILMN_1731639	1.34E-03	3.80E-04	-3.6168978	-0.506035	-7.10E-02	CASP3	caspase 3
ILMN_3190247	1.34E-03	3.80E-04	3.6166873	-0.5067425	5.72E-02	GPR158-AS1	GPR158 antisense RNA 1
ILMN_1699803	1.34E-03	3.80E-04	-3.6165835	-0.5070914	-8.46E-02	SP8	Sp8 transcription factor
ILMN_1719735	1.34E-03	3.81E-04	-3.6164065	-0.5076861	-3.81E-02		
ILMN_1729973	1.34E-03	3.81E-04	3.6163739	-0.5077956	4.62E-02	ZC3HAV1	"zinc finger CCCH-type containing, antiviral 1"
ILMN_2204754	1.34E-03	3.81E-04	-3.6162926	-0.5080687	-3.22E-01	TMX4	thioredoxin related transmembrane protein 4
ILMN_1776352	1.34E-03	3.81E-04	3.6159903	-0.5090847	1.27E-01	BLOC1S5	biogenesis of lysosomal organelles complex 1 subunit 5
ILMN_1688195	1.34E-03	3.81E-04	3.6158297	-0.5096242	1.49E-01		
ILMN_1884750	1.34E-03	3.82E-04	-3.6157278	-0.5099666	-1.34E-01		
ILMN_1716368	1.34E-03	3.82E-04	-3.6156661	-0.510174	-8.42E-02	PRIMPOL	primase and DNA directed polymerase
ILMN_1714859	1.34E-03	3.82E-04	-3.6156393	-0.510264	-4.83E-02	TCIRG1	"T-cell immune regulator 1, ATPase H+ transporting V0 subunit a3"
ILMN_1657797	1.34E-03	3.82E-04	-3.6156174	-0.5103378	-1.78E-01	FIBP	FGF1 intracellular binding protein
ILMN_1746393	1.34E-03	3.82E-04	-3.6154234	-0.5109897	-1.78E-01	TSEN2	tRNA splicing endonuclease subunit 2
ILMN_1754247	1.34E-03	3.82E-04	3.6152778	-0.5114787	3.51E-02	SLC3A1	solute carrier family 3 member 1
ILMN_1775570	1.34E-03	3.82E-04	-3.6152087	-0.5117109	-4.21E-02	FLJ44635	TPT1-like protein
ILMN_1859657	1.34E-03	3.82E-04	3.6151134	-0.5120309	1.03E-01		
ILMN_1683828	1.34E-03	3.83E-04	3.614966	-0.5125261	3.53E-02	SMIM10	small integral membrane protein 10
ILMN_1656342	1.35E-03	3.83E-04	-3.6143861	-0.5144742	-5.03E-02	FBXO48	F-box protein 48
ILMN_1687273	1.35E-03	3.83E-04	3.6143463	-0.5146078	1.48E-01		
ILMN_2251452	1.35E-03	3.84E-04	3.6138861	-0.5161538	3.81E-02	RPS6KA1	ribosomal protein S6 kinase A1
ILMN_2145470	1.35E-03	3.84E-04	3.6137904	-0.516475	1.32E-01	TTTY16	"testis-specific transcript, Y-linked 16 (non-protein coding)"
ILMN_1715693	1.35E-03	3.85E-04	-3.6134455	-0.5176333	-1.83E-01		
ILMN_1661363	1.35E-03	3.85E-04	-3.6130351	-0.5190116	-8.20E-02		
ILMN_3241527	1.35E-03	3.85E-04	-3.6130201	-0.5190618	-1.08E-01		
ILMN_2123119	1.36E-03	3.86E-04	-3.6126617	-0.5202651	-1.18E-01	MFSD8	major facilitator superfamily domain containing 8
ILMN_1718013	1.36E-03	3.86E-04	3.612444	-0.5209963	1.21E-01	CPSF3L	cleavage and polyadenylation specific factor 3-like
ILMN_1814221	1.36E-03	3.86E-04	-3.6122874	-0.521522	-2.99E-01	NPTX1	neuronal pentraxin 1
ILMN_2409055	1.36E-03	3.87E-04	3.6120908	-0.522182	2.01E-01	FAM13C	family with sequence similarity 13 member C
ILMN_2205882	1.36E-03	3.87E-04	-3.611538	-0.5240376	-1.16E-01	NSUN7	NOP2/Sun RNA methyltransferase family member 7
ILMN_2296036	1.36E-03	3.87E-04	-3.6115123	-0.5241238	-8.39E-02	PTPN2	"protein tyrosine phosphatase, non-receptor type 2"
ILMN_1666222	1.36E-03	3.87E-04	3.6114956	-0.5241801	1.65E-01	PHACTR3	phosphatase and actin regulator 3
ILMN_1689043	1.36E-03	3.88E-04	-3.6109134	-0.5261341	-1.00E-01	DRD5	dopamine receptor D5
ILMN_1698985	1.36E-03	3.88E-04	-3.6107487	-0.5266867	-1.49E-01	DCAF6	DDB1 and CUL4 associated factor 6
ILMN_2209766	1.36E-03	3.89E-04	3.6106856	-0.5268985	1.56E-01	RHBDD1	rhomboid domain containing 1
ILMN_2333687	1.36E-03	3.89E-04	3.6106623	-0.5269768	1.00E-01	CD59	CD59 molecule
ILMN_1873261	1.36E-03	3.89E-04	3.6105106	-0.5274858	3.66E-02	FBXO45	F-box protein 45
ILMN_1746533	1.37E-03	3.89E-04	3.6102829	-0.5282501	3.87E-02	CDC27	cell division cycle 27
ILMN_1738580	1.37E-03	3.89E-04	3.6100347	-0.5290828	2.02E-01	NR2E1	nuclear receptor subfamily 2 group E member 1
ILMN_1670705	1.37E-03	3.90E-04	3.6096778	-0.5302802	1.07E-01	STON2	stonin 2
ILMN_3192203	1.37E-03	3.90E-04	-3.6095099	-0.5308437	-9.33E-02	LOC100130880	uncharacterized LOC100130880
ILMN_2234515	1.37E-03	3.90E-04	-3.6094462	-0.5310575	-4.05E-02	SLC7A5P2	solute carrier family 7 member 5 pseudogene 2
ILMN_1724066	1.37E-03	3.91E-04	3.6087195	-0.5334953	1.42E-01	PLCB2	phospholipase C beta 2
ILMN_1653463	1.37E-03	3.92E-04	-3.608582	-0.5339563	-5.17E-02	SULT1C3	sulfotransferase family 1C member 3
ILMN_1670925	1.37E-03	3.92E-04	-3.6084818	-0.5342924	-1.07E-01	CYB5D1	cytochrome b5 domain containing 1
ILMN_1737380	1.37E-03	3.92E-04	-3.6084443	-0.5344183	-1.63E-01		
ILMN_1655755	1.38E-03	3.92E-04	3.6081007	-0.5355706	7.01E-02		
ILMN_1723042	1.38E-03	3.93E-04	3.6078013	-0.5365747	6.08E-02	CLDN3	claudin 3
ILMN_1675776	1.38E-03	3.93E-04	-3.6074964	-0.5375972	-1.62E-01	CELF4	"CUGBP, Elav-like family member 4"
ILMN_1695590	1.38E-03	3.93E-04	3.6072502	-0.538423	1.38E-01	ADRB2	adrenoceptor beta 2
ILMN_1770692	1.38E-03	3.94E-04	-3.607017	-0.5392049	-1.54E-01	WDR12	WD repeat domain 12
ILMN_3310391	1.38E-03	3.94E-04	3.6065923	-0.5406287	4.02E-02	MIR1204	microRNA 1204
ILMN_3283369	1.38E-03	3.95E-04	3.6061942	-0.5419635	7.50E-02		
ILMN_1683119	1.38E-03	3.95E-04	3.6060827	-0.542337	4.85E-02	NUTM2F	NUT family member 2F
ILMN_1778098	1.39E-03	3.95E-04	3.6059333	-0.542838	4.60E-02		
ILMN_1743367	1.39E-03	3.95E-04	3.605896	-0.542963	1.86E-01	FZD4	frizzled class receptor 4
ILMN_1710722	1.39E-03	3.96E-04	3.605528	-0.5441967	5.30E-02	ZNF474	zinc finger protein 474
ILMN_2352295	1.39E-03	3.96E-04	-3.6051655	-0.5454114	-1.23E-01	PRDM10	PR/SET domain 10
ILMN_1771264	1.39E-03	3.97E-04	3.6049311	-0.5461971	5.53E-02	ELL3	elongation factor for RNA polymerase II 3
ILMN_1754926	1.39E-03	3.97E-04	3.6047062	-0.5469507	3.34E-02		
ILMN_2393775	1.39E-03	3.97E-04	3.6045872	-0.5473497	6.65E-02	PCDHGA3	"protocadherin gamma subfamily A, 3"
ILMN_1767816	1.39E-03	3.97E-04	3.6045763	-0.5473861	8.49E-02	APH1B	"aph-1 homolog B, gamma-secretase subunit"
ILMN_2227120	1.39E-03	3.97E-04	3.6044422	-0.5478356	3.19E-01	KIF5A	kinesin family member 5A
ILMN_1742442	1.39E-03	3.98E-04	-3.6038744	-0.549738	-3.05E-02		
ILMN_1742455	1.39E-03	3.98E-04	3.6037445	-0.550173	4.05E-02		
ILMN_2091755	1.40E-03	3.99E-04	-3.603408	-0.5513007	-2.93E-02	LANCL3	LanC like 3
ILMN_2311989	1.40E-03	3.99E-04	-3.6034078	-0.5513012	-1.88E-01	CUTA	cutA divalent cation tolerance homolog
ILMN_1671682	1.40E-03	3.99E-04	3.6033688	-0.5514319	4.21E-02		
ILMN_1659696	1.40E-03	3.99E-04	3.6033463	-0.5515072	3.01E-02		
ILMN_1849218	1.40E-03	4.00E-04	-3.6026506	-0.5538378	-1.43E-01		
ILMN_1773735	1.40E-03	4.00E-04	3.6023956	-0.5546919	4.85E-02	FLJ44635	TPT1-like protein
ILMN_1843135	1.40E-03	4.00E-04	-3.6023714	-0.5547728	-4.32E-02		
ILMN_1671626	1.40E-03	4.01E-04	-3.6018627	-0.5564766	-9.01E-02		
ILMN_1705908	1.40E-03	4.01E-04	-3.6018338	-0.5565731	-1.64E-01	RPL7L1	ribosomal protein L7 like 1
ILMN_1889135	1.40E-03	4.01E-04	-3.6018261	-0.5565991	-3.54E-02		
ILMN_1863470	1.40E-03	4.01E-04	-3.60177	-0.556787	-6.05E-02		
ILMN_2405078	1.40E-03	4.01E-04	3.6016595	-0.5571569	2.95E-01	OSBPL8	oxysterol binding protein like 8
ILMN_3278893	1.41E-03	4.02E-04	3.6011389	-0.5589	4.04E-02		
ILMN_1687041	1.41E-03	4.02E-04	-3.6011023	-0.5590225	-6.82E-02		
ILMN_1753010	1.41E-03	4.02E-04	-3.6009595	-0.5595007	-1.83E-01	GATB	glutamyl-tRNA amidotransferase subunit B
ILMN_3236900	1.41E-03	4.03E-04	-3.6008729	-0.5597906	-4.39E-02	TMEM72	transmembrane protein 72
ILMN_1762701	1.41E-03	4.03E-04	-3.6006299	-0.5606043	-4.62E-02	DCLK3	doublecortin like kinase 3
ILMN_1863228	1.41E-03	4.03E-04	-3.6004317	-0.5612679	-3.61E-02		
ILMN_1755179	1.41E-03	4.03E-04	3.6002518	-0.5618701	9.18E-02	RNF180	ring finger protein 180
ILMN_1865764	1.41E-03	4.04E-04	-3.6001564	-0.5621894	-1.45E-01	ZMAT3	zinc finger matrin-type 3
ILMN_3309109	1.41E-03	4.04E-04	3.6001303	-0.5622768	3.62E-02	MIR1200	microRNA 1200
ILMN_1737163	1.41E-03	4.04E-04	-3.5999844	-0.562765	-2.14E-01	SH3BGRL3	SH3 domain binding glutamate rich protein like 3
ILMN_1801889	1.41E-03	4.04E-04	-3.5999812	-0.5627759	-1.34E-01	MYO16	myosin XVI
ILMN_1881844	1.41E-03	4.04E-04	3.5996371	-0.5639277	4.08E-02		
ILMN_2137084	1.42E-03	4.05E-04	3.5989062	-0.5663736	9.15E-02	LIN9	lin-9 DREAM MuvB core complex component
ILMN_3245245	1.42E-03	4.06E-04	-3.5988262	-0.5666412	-4.24E-02		
ILMN_1775999	1.42E-03	4.06E-04	3.5985261	-0.5676456	4.49E-02	ATAT1	alpha tubulin acetyltransferase 1
ILMN_1651492	1.42E-03	4.06E-04	3.5984924	-0.5677583	3.23E-02	WNT2B	Wnt family member 2B
ILMN_1900998	1.42E-03	4.06E-04	-3.5982762	-0.5684818	-2.55E-01	MYO9A	myosin IXA
ILMN_1810864	1.42E-03	4.06E-04	-3.5982702	-0.5685019	-1.19E-01	PMP22	peripheral myelin protein 22
ILMN_1708627	1.42E-03	4.07E-04	-3.5979974	-0.5694144	-3.12E-01		
ILMN_1852827	1.42E-03	4.07E-04	-3.5979816	-0.5694673	-3.29E-01		
ILMN_2101278	1.42E-03	4.07E-04	3.5979476	-0.5695813	1.13E-01	RGS18	regulator of G-protein signaling 18
ILMN_1849041	1.42E-03	4.07E-04	3.5976584	-0.5705488	5.28E-02	LINC00853	long intergenic non-protein coding RNA 853
ILMN_3310730	1.42E-03	4.08E-04	3.597419	-0.5713497	6.27E-02	MIR1277	microRNA 1277
ILMN_1680378	1.42E-03	4.08E-04	-3.5971789	-0.5721526	-1.33E-01	RBM45	RNA binding motif protein 45
ILMN_3308748	1.42E-03	4.08E-04	-3.5970119	-0.5727113	-2.97E-02	MIR346	microRNA 346
ILMN_1727770	1.43E-03	4.08E-04	3.5968786	-0.573157	4.76E-02	RGN	regucalcin
ILMN_3208973	1.43E-03	4.08E-04	3.5968747	-0.5731704	1.27E-01	RPSAP9	ribosomal protein SA pseudogene 9
ILMN_1762400	1.43E-03	4.08E-04	-3.5968713	-0.5731817	-3.80E-02	OR52R1	olfactory receptor family 52 subfamily R member 1 (gene/pseudogene)
ILMN_1699574	1.43E-03	4.08E-04	-3.5968243	-0.5733387	-2.74E-01	NRP1	neuropilin 1
ILMN_3309016	1.43E-03	4.10E-04	3.596114	-0.5757142	5.37E-02	SRRM5	serine/arginine repetitive matrix 5
ILMN_1692121	1.43E-03	4.10E-04	-3.5960976	-0.5757691	-2.01E-01	USO1	USO1 vesicle transport factor
ILMN_1758356	1.43E-03	4.10E-04	-3.5960219	-0.5760224	-2.54E-01	OR2W5	olfactory receptor family 2 subfamily W member 5 (gene/pseudogene)
ILMN_1730201	1.43E-03	4.10E-04	3.5956458	-0.5772801	3.66E-01	DTNA	dystrobrevin alpha
ILMN_1748265	1.43E-03	4.10E-04	-3.5955278	-0.5776745	-6.08E-02		
ILMN_1732717	1.43E-03	4.11E-04	-3.5953972	-0.5781112	-1.23E-01	FAM71E1	family with sequence similarity 71 member E1
ILMN_1669805	1.43E-03	4.11E-04	3.5952233	-0.5786925	5.00E-02	C1orf87	chromosome 1 open reading frame 87
ILMN_1738122	1.43E-03	4.11E-04	3.5951644	-0.5788895	7.78E-02		
ILMN_2365248	1.43E-03	4.11E-04	3.5949184	-0.5797122	8.49E-02	HVCN1	hydrogen voltage gated channel 1
ILMN_2186061	1.43E-03	4.11E-04	3.5948358	-0.5799883	2.60E-01	PFKFB3	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3"
ILMN_1726786	1.44E-03	4.12E-04	3.5946418	-0.5806367	1.62E-01	TNRC6B	trinucleotide repeat containing 6B
ILMN_2268529	1.44E-03	4.12E-04	3.594586	-0.5808233	4.46E-02	KCNK10	potassium two pore domain channel subfamily K member 10
ILMN_3243065	1.44E-03	4.12E-04	-3.5944695	-0.5812126	-5.72E-02	FRG2C	FSHD region gene 2 family member C
ILMN_1829158	1.44E-03	4.13E-04	-3.5938555	-0.5832651	-4.90E-02	DNAH12	dynein axonemal heavy chain 12
ILMN_1774380	1.44E-03	4.13E-04	3.593503	-0.5844432	4.08E-02		
ILMN_1652527	1.44E-03	4.13E-04	3.5934775	-0.5845285	5.21E-02		
ILMN_1806691	1.44E-03	4.13E-04	-3.5934754	-0.5845354	-4.09E-02	GHSR	growth hormone secretagogue receptor
ILMN_3307266	1.44E-03	4.14E-04	3.5933381	-0.5849943	5.20E-02	PSMC3IP	PSMC3 interacting protein
ILMN_1812856	1.44E-03	4.14E-04	3.5932533	-0.5852777	2.36E-01	ZSWIM1	zinc finger SWIM-type containing 1
ILMN_1690392	1.44E-03	4.14E-04	-3.592987	-0.5861674	-1.76E-01	COMMD3	COMM domain containing 3
ILMN_3309975	1.44E-03	4.14E-04	3.5929165	-0.5864033	5.25E-02	MIR7-1	microRNA 7-1
ILMN_1809928	1.44E-03	4.14E-04	-3.5929146	-0.5864096	-3.97E-02	COL6A2	collagen type VI alpha 2 chain
ILMN_1720083	1.44E-03	4.14E-04	3.5929071	-0.5864345	1.49E-01	EHD4	EH domain containing 4
ILMN_1908153	1.44E-03	4.14E-04	-3.5928555	-0.5866069	-3.41E-02		
ILMN_1680555	1.44E-03	4.15E-04	3.592673	-0.5872169	4.47E-02		
ILMN_1680888	1.44E-03	4.15E-04	3.5926357	-0.5873414	6.68E-02	EML6	echinoderm microtubule associated protein like 6
ILMN_1720531	1.44E-03	4.15E-04	3.5925864	-0.587506	8.26E-02	KDM4B	lysine demethylase 4B
ILMN_1712751	1.44E-03	4.15E-04	3.5923861	-0.5881754	2.20E-01	HADHA	"hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit"
ILMN_1789464	1.44E-03	4.15E-04	-3.5923464	-0.5883079	-6.85E-02	SERINC5	serine incorporator 5
ILMN_1786072	1.44E-03	4.15E-04	-3.5923141	-0.5884159	-2.37E-01	MEPE	matrix extracellular phosphoglycoprotein
ILMN_1748427	1.45E-03	4.15E-04	-3.5921121	-0.5890909	-1.34E-01	ZNF239	zinc finger protein 239
ILMN_2317751	1.45E-03	4.16E-04	3.5919873	-0.5895078	9.97E-02	REC8	REC8 meiotic recombination protein
ILMN_1718621	1.45E-03	4.16E-04	3.5919451	-0.5896488	7.42E-02		
ILMN_1656052	1.45E-03	4.16E-04	-3.5918045	-0.5901184	-4.17E-02		
ILMN_1713422	1.45E-03	4.16E-04	3.5914739	-0.5912228	2.46E-01	ST18	"ST18, C2H2C-type zinc finger"
ILMN_1863939	1.45E-03	4.17E-04	3.5914026	-0.5914609	2.08E-01		
ILMN_2297662	1.45E-03	4.17E-04	3.5913309	-0.5917005	7.63E-02	RSPH10B	radial spoke head 10 homolog B
ILMN_1719232	1.45E-03	4.17E-04	-3.5911888	-0.5921752	-7.15E-02	DGCR14	DiGeorge syndrome critical region gene 14
ILMN_1868047	1.45E-03	4.17E-04	3.5909325	-0.5930313	8.58E-02		
ILMN_1805726	1.45E-03	4.18E-04	3.5906346	-0.5940261	2.26E-01		
ILMN_1653337	1.45E-03	4.18E-04	-3.5906176	-0.594083	-9.86E-02	USP32	ubiquitin specific peptidase 32
ILMN_1688413	1.45E-03	4.18E-04	3.5905345	-0.5943604	9.86E-02	SNW1	SNW domain containing 1
ILMN_2183772	1.45E-03	4.18E-04	3.5902956	-0.5951582	9.81E-02	CCDC121	coiled-coil domain containing 121
ILMN_2215862	1.46E-03	4.19E-04	3.5896916	-0.5971752	7.75E-02	SLFN13	schlafen family member 13
ILMN_1677979	1.46E-03	4.19E-04	3.5894891	-0.5978511	4.35E-02		
ILMN_1720088	1.46E-03	4.20E-04	3.5890479	-0.5993243	1.43E-01	SREK1	splicing regulatory glutamic acid and lysine rich protein 1
ILMN_1678293	1.46E-03	4.20E-04	-3.5890078	-0.5994582	-3.75E-02	SULT1A4	sulfotransferase family 1A member 4
ILMN_2330382	1.46E-03	4.21E-04	3.588518	-0.6010932	3.70E-01	PAQR6	progestin and adipoQ receptor family member 6
ILMN_1669303	1.46E-03	4.21E-04	3.588436	-0.6013668	1.75E-01		
ILMN_1881284	1.46E-03	4.21E-04	3.588352	-0.6016473	4.82E-02		
ILMN_1788239	1.46E-03	4.21E-04	3.5883508	-0.6016513	4.88E-02	AMDHD1	amidohydrolase domain containing 1
ILMN_1799815	1.46E-03	4.21E-04	3.5881951	-0.6021709	1.70E-01	XYLT2	xylosyltransferase 2
ILMN_3257178	1.46E-03	4.21E-04	3.5881343	-0.6023738	5.20E-02		
ILMN_1771805	1.46E-03	4.22E-04	-3.588036	-0.602702	-8.21E-02	ELK4	"ELK4, ETS transcription factor"
ILMN_2414826	1.47E-03	4.22E-04	-3.5876229	-0.6040805	-2.03E-01	VPS13A	vacuolar protein sorting 13 homolog A
ILMN_1812617	1.47E-03	4.23E-04	3.5870793	-0.6058947	4.07E-02		
ILMN_1660879	1.47E-03	4.23E-04	3.5869855	-0.6062075	4.82E-02	FRMPD2	FERM and PDZ domain containing 2
ILMN_1869761	1.47E-03	4.23E-04	3.5868691	-0.6065959	3.57E-02		
ILMN_2275803	1.47E-03	4.24E-04	3.5867563	-0.6069724	9.85E-02	LRRC45	leucine rich repeat containing 45
ILMN_2382705	1.47E-03	4.24E-04	-3.586742	-0.60702	-4.19E-02	CAMKK1	calcium/calmodulin dependent protein kinase kinase 1
ILMN_2057768	1.47E-03	4.24E-04	-3.5865162	-0.6077735	-3.52E-02	SLC35D1	solute carrier family 35 member D1
ILMN_1774265	1.47E-03	4.24E-04	3.5865063	-0.6078065	3.67E-01	C2orf82	chromosome 2 open reading frame 82
ILMN_2405348	1.47E-03	4.24E-04	3.586405	-0.6081444	3.44E-02	PRX	periaxin
ILMN_1682919	1.47E-03	4.24E-04	3.5863806	-0.6082257	9.25E-02	PAFAH2	platelet activating factor acetylhydrolase 2
ILMN_2083559	1.47E-03	4.25E-04	3.5858537	-0.6099834	7.09E-02	AP5Z1	adaptor related protein complex 5 zeta 1 subunit
ILMN_1874016	1.48E-03	4.26E-04	3.5853422	-0.6116896	7.64E-02		
ILMN_1673355	1.48E-03	4.26E-04	-3.5852541	-0.6119836	-7.66E-02	SMR3B	submaxillary gland androgen regulated protein 3B
ILMN_1654250	1.48E-03	4.26E-04	3.5848274	-0.6134065	6.98E-02		
ILMN_2067303	1.48E-03	4.27E-04	-3.58481	-0.6134648	-4.90E-02	PBOV1	prostate and breast cancer overexpressed 1
ILMN_1837102	1.48E-03	4.27E-04	3.5846142	-0.6141178	1.24E-01	TTLL11	tubulin tyrosine ligase like 11
ILMN_3292168	1.48E-03	4.27E-04	-3.5845434	-0.6143536	-8.93E-02		
ILMN_1785930	1.48E-03	4.27E-04	-3.5843339	-0.6150523	-5.96E-02	OR11A1	olfactory receptor family 11 subfamily A member 1
ILMN_1754045	1.48E-03	4.27E-04	-3.584275	-0.6152488	-1.83E-01	FANCL	Fanconi anemia complementation group L
ILMN_1850130	1.48E-03	4.28E-04	3.584037	-0.6160425	3.23E-02		
ILMN_1890825	1.48E-03	4.28E-04	3.5838068	-0.6168099	3.45E-02		
ILMN_2093508	1.49E-03	4.29E-04	3.5834756	-0.6179143	3.40E-02	FOXD4L3	forkhead box D4-like 3
ILMN_1752741	1.49E-03	4.29E-04	-3.5828936	-0.6198542	-3.02E-01	TRIM23	tripartite motif containing 23
ILMN_1788363	1.49E-03	4.30E-04	-3.5826839	-0.6205532	-1.40E-01	MLH1	mutL homolog 1
ILMN_1703538	1.49E-03	4.30E-04	-3.5824527	-0.621324	-1.73E-01	AIF1	allograft inflammatory factor 1
ILMN_1687431	1.49E-03	4.30E-04	3.5824409	-0.6213631	3.02E-02	RNF6	ring finger protein 6
ILMN_1663227	1.49E-03	4.31E-04	-3.582121	-0.6224296	-4.21E-02		
ILMN_3310653	1.49E-03	4.31E-04	3.5820984	-0.6225048	3.74E-02	MIR361	microRNA 361
ILMN_1767233	1.49E-03	4.31E-04	-3.5818532	-0.623322	-1.27E-01	EDA2R	ectodysplasin A2 receptor
ILMN_1781276	1.49E-03	4.31E-04	3.5817517	-0.62366	3.70E-02	TMCO4	transmembrane and coiled-coil domains 4
ILMN_1668152	1.49E-03	4.31E-04	3.581736	-0.6237126	3.05E-02		
ILMN_1783161	1.50E-03	4.32E-04	3.5815067	-0.6244767	8.83E-02	DAB2IP	DAB2 interacting protein
ILMN_2067709	1.50E-03	4.32E-04	-3.5814911	-0.6245287	-1.27E-01	TFB2M	"transcription factor B2, mitochondrial"
ILMN_1689342	1.50E-03	4.32E-04	3.5812373	-0.6253743	8.57E-02	NUBP1	nucleotide binding protein 1
ILMN_1738116	1.50E-03	4.32E-04	3.5810891	-0.6258681	3.14E-01	TMEM119	transmembrane protein 119
ILMN_1781984	1.50E-03	4.32E-04	-3.5810811	-0.6258947	-3.97E-02		
ILMN_1719455	1.50E-03	4.32E-04	3.5810793	-0.6259008	3.96E-02	CRIP3	cysteine rich protein 3
ILMN_1700978	1.50E-03	4.32E-04	-3.580996	-0.6261785	-4.43E-02	MUC21	"mucin 21, cell surface associated"
ILMN_1722447	1.50E-03	4.33E-04	3.580895	-0.6265148	3.75E-02		
ILMN_1802539	1.50E-03	4.33E-04	-3.5806025	-0.6274894	-1.29E-01	CFAP52	cilia and flagella associated protein 52
ILMN_3249618	1.50E-03	4.33E-04	-3.5804044	-0.6281492	-1.60E-01		
ILMN_1683279	1.50E-03	4.34E-04	3.5801517	-0.628991	2.63E-01	PEX6	peroxisomal biogenesis factor 6
ILMN_3235755	1.50E-03	4.34E-04	3.5799268	-0.6297403	6.12E-02		
ILMN_2073184	1.50E-03	4.34E-04	3.5798947	-0.6298471	3.10E-01	S1PR5	sphingosine-1-phosphate receptor 5
ILMN_1742775	1.50E-03	4.34E-04	3.5798051	-0.6301457	4.77E-02	ZNRF1	"zinc and ring finger 1, E3 ubiquitin protein ligase"
ILMN_3245756	1.50E-03	4.34E-04	3.5797384	-0.6303678	3.47E-02	LUZP6	leucine zipper protein 6
ILMN_1667418	1.50E-03	4.35E-04	-3.5794921	-0.631188	-1.22E-01	TMEM114	transmembrane protein 114
ILMN_1837249	1.51E-03	4.37E-04	-3.5783239	-0.6350786	-1.65E-01		
ILMN_1688877	1.51E-03	4.37E-04	-3.5783164	-0.6351034	-8.32E-02	DIRAS3	DIRAS family GTPase 3
ILMN_1777074	1.52E-03	4.38E-04	3.5773243	-0.6384065	5.03E-02	DNAH9	dynein axonemal heavy chain 9
ILMN_1753773	1.52E-03	4.38E-04	-3.5772482	-0.6386598	-6.88E-02	ANAPC11	anaphase promoting complex subunit 11
ILMN_1683692	1.52E-03	4.39E-04	-3.5769948	-0.6395033	-4.15E-02	LRCH1	leucine rich repeats and calponin homology domain containing 1
ILMN_2283195	1.52E-03	4.39E-04	-3.5768459	-0.6399987	-6.55E-02	APOL3	apolipoprotein L3
ILMN_1911963	1.52E-03	4.39E-04	3.5767876	-0.640193	2.54E-02		
ILMN_2373515	1.52E-03	4.39E-04	-3.5766779	-0.6405581	-1.67E-01	HSP90AA1	heat shock protein 90 alpha family class A member 1
ILMN_2144426	1.52E-03	4.40E-04	3.5764128	-0.6414402	2.15E-01	HIST2H2AA3	"histone cluster 2, H2aa3"
ILMN_1902738	1.52E-03	4.40E-04	3.5763126	-0.6417737	3.80E-02		
ILMN_2383754	1.52E-03	4.40E-04	3.5762505	-0.6419804	9.40E-02	GTPBP10	GTP binding protein 10
ILMN_1700182	1.52E-03	4.40E-04	3.5760996	-0.6424826	7.86E-02		
ILMN_1658143	1.52E-03	4.40E-04	-3.575874	-0.6432335	-6.73E-02	RFC3	replication factor C subunit 3
ILMN_1712360	1.52E-03	4.40E-04	-3.5758595	-0.6432817	-3.46E-02	WISP3	WNT1 inducible signaling pathway protein 3
ILMN_3258046	1.52E-03	4.40E-04	3.5758565	-0.6432915	4.05E-02	LOC100129138	"THAP domain containing, apoptosis associated protein 3 pseudogene"
ILMN_3302813	1.52E-03	4.41E-04	-3.5758042	-0.6434656	-3.57E-02		
ILMN_2134381	1.52E-03	4.41E-04	3.5757799	-0.6435467	1.55E-01	ITPK1-AS1	ITPK1 antisense RNA 1
ILMN_2411127	1.52E-03	4.41E-04	3.5753639	-0.6449307	1.05E-01	YBEY	ybeY metallopeptidase (putative)
ILMN_2115073	1.52E-03	4.41E-04	-3.5753382	-0.6450162	-4.57E-02		
